time,value
0.000000000,164126
0.000031250,36383
0.000062500,318352
0.000093750,-160875
0.000125000,286956
0.000156250,105475
0.000187500,-22953
0.000218750,179988
0.000250000,122202
0.000281250,-42489
0.000312500,144810
0.000343750,65998
0.000375000,69014
0.000406250,52386
0.000437500,180264
0.000468750,31352
0.000500000,-43244
0.000531250,73579
0.000562500,18954
0.000593750,-33116
0.000625000,-21860
0.000656250,9966
0.000687500,-134698
0.000718750,45120
0.000750000,-87661
0.000781250,-143880
0.000812500,14905
0.000843750,-188099
0.000875000,-142328
0.000906250,-42665
0.000937500,-291796
0.000968750,-33750
0.001000000,-121250
0.001031250,-327508
0.001062500,-2554
0.001093750,-168600
0.001125000,-264544
0.001156250,-125655
0.001187500,-159472
0.001218750,-214382
0.001250000,-287509
0.001281250,-56562
0.001312500,-290664
0.001343750,-245398
0.001375000,-34443
0.001406250,-381106
0.001437500,-129916
0.001468750,-118864
0.001500000,-402383
0.001531250,-68635
0.001562500,-173649
0.001593750,-333213
0.001625000,-94891
0.001656250,-228050
0.001687500,-82446
0.001718750,-310674
0.001750000,-107826
0.001781250,-115145
0.001812500,-307861
0.001843750,-100570
0.001875000,-139472
0.001906250,-149963
0.001937500,-84441
0.001968750,-118300
0.002000000,-89342
0.002031250,7028
0.002062500,-68571
0.002093750,49015
0.002125000,27498
0.002156250,88102
0.002187500,-78476
0.002218750,154920
0.002250000,197936
0.002281250,-120005
0.002312500,359004
0.002343750,211787
0.002375000,-188012
0.002406250,395199
0.002437500,127313
0.002468750,119853
0.002500000,257906
0.002531250,125253
0.002562500,190210
0.002593750,302072
0.002625000,104402
0.002656250,268489
0.002687500,212169
0.002718750,297663
0.002750000,36170
0.002781250,305948
0.002812500,237880
0.002843750,45535
0.002875000,461536
0.002906250,51755
0.002937500,108125
0.002968750,323583
0.003000000,78008
0.003031250,55727
0.003062500,158489
0.003093750,181743
0.003125000,-135329
0.003156250,70413
0.003187500,75113
0.003218750,-61924
0.003250000,70691
0.003281250,140601
0.003312500,-175412
0.003343750,-40252
0.003375000,249299
0.003406250,-352636
0.003437500,115890
0.003468750,123634
0.003500000,-146968
0.003531250,-9865
0.003562500,167109
0.003593750,-253031
0.003625000,105673
0.003656250,96553
0.003687500,-319904
0.003718750,117673
0.003750000,26647
0.003781250,-208564
0.003812500,-50969
0.003843750,70977
0.003875000,-220287
0.003906250,-97228
0.003937500,-68700
0.003968750,-134785
0.004000000,-194574
0.004031250,-4408
0.004062500,-235367
0.004093750,-150695
0.004125000,-128752
0.004156250,-156140
0.004187500,-188218
0.004218750,-106253
0.004250000,-116446
0.004281250,-154981
0.004312500,-193872
0.004343750,-52473
0.004375000,-246291
0.004406250,-40976
0.004437500,-94773
