time,value
0.000000000,-63665
0.000031250,-49070
0.000062500,-28181
0.000093750,-23217
0.000125000,-20310
0.000156250,-42552
0.000187500,-57306
0.000218750,-62689
0.000250000,-84281
0.000281250,-102519
0.000312500,-107996
0.000343750,-110545
0.000375000,-116941
0.000406250,-118698
0.000437500,-114315
0.000468750,-125899
0.000500000,-151282
0.000531250,-158094
0.000562500,-176775
0.000593750,-197538
0.000625000,-215589
0.000656250,-218173
0.000687500,-228479
0.000718750,-217106
0.000750000,-198851
0.000781250,-207181
0.000812500,-233691
0.000843750,-230464
0.000875000,-225357
0.000906250,-257274
0.000937500,-278659
0.000968750,-286764
0.001000000,-287935
0.001031250,-300229
0.001062500,-299983
0.001093750,-305675
0.001125000,-327112
0.001156250,-366375
0.001187500,-385468
0.001218750,-377164
0.001250000,-386972
0.001281250,-386699
0.001312500,-388261
0.001343750,-389713
0.001375000,-402881
0.001406250,-410918
0.001437500,-429578
0.001468750,-433257
0.001500000,-434144
0.001531250,-422325
0.001562500,-409502
0.001593750,-395142
0.001625000,-388210
0.001656250,-367628
0.001687500,-356406
0.001718750,-356413
0.001750000,-324361
0.001781250,-279033
0.001812500,-275981
0.001843750,-269779
0.001875000,-218353
0.001906250,-194159
0.001937500,-179423
0.001968750,-143117
0.002000000,-105502
0.002031250,-112083
0.002062500,-103910
0.002093750,-46670
0.002125000,8312
0.002156250,10078
0.002187500,23501
0.002218750,57568
0.002250000,75946
0.002281250,97870
0.002312500,136371
0.002343750,177716
0.002375000,169432
0.002406250,192269
0.002437500,218184
0.002468750,208385
0.002500000,218026
0.002531250,255729
0.002562500,285324
0.002593750,287652
0.002625000,309065
0.002656250,324083
0.002687500,336169
0.002718750,349765
0.002750000,360952
0.002781250,355049
0.002812500,352857
0.002843750,365699
0.002875000,379103
0.002906250,389219
0.002937500,383078
0.002968750,383848
0.003000000,381440
0.003031250,374839
0.003062500,368072
0.003093750,347763
0.003125000,324783
0.003156250,304565
0.003187500,294379
0.003218750,302344
0.003250000,304909
0.003281250,290013
0.003312500,269019
0.003343750,268490
0.003375000,244790
0.003406250,231082
0.003437500,222910
0.003468750,211169
0.003500000,214306
0.003531250,219760
0.003562500,232535
0.003593750,238379
0.003625000,227608
0.003656250,212042
0.003687500,207672
0.003718750,204780
0.003750000,208081
0.003781250,206562
0.003812500,205695
0.003843750,205480
0.003875000,209421
0.003906250,216048
0.003937500,195568
0.003968750,188043
0.004000000,169239
0.004031250,126660
0.004062500,88976
0.004093750,70227
0.004125000,55260
0.004156250,34340
0.004187500,49240
0.004218750,52357
0.004250000,19693
0.004281250,4084
0.004312500,19140
0.004343750,11534
0.004375000,8373
0.004406250,18560
0.004437500,18435
0.004468750,12023
0.004500000,-1498
0.004531250,-24825
0.004562500,-48525
0.004593750,-81302
0.004625000,-98937
0.004656250,-81899
0.004687500,-115316
0.004718750,-145424
0.004750000,-155097
0.004781250,-191324
0.004812500,-246217
0.004843750,-286938
0.004875000,-293855
0.004906250,-295306
0.004937500,-309331
0.004968750,-291519
0.005000000,-277290
0.005031250,-291775
0.005062500,-313749
0.005093750,-321905
0.005125000,-330260
0.005156250,-342298
0.005187500,-340484
0.005218750,-321850
0.005250000,-295721
0.005281250,-299491
0.005312500,-280158
0.005343750,-227940
0.005375000,-210028
0.005406250,-208765
0.005437500,-192143
0.005468750,-177535
0.005500000,-181860
0.005531250,-169024
0.005562500,-161490
0.005593750,-169044
0.005625000,-172093
0.005656250,-141811
0.005687500,-114764
0.005718750,-102834
0.005750000,-94757
0.005781250,-80346
0.005812500,-66772
0.005843750,-55467
0.005875000,-40146
0.005906250,7705
0.005937500,34105
0.005968750,60715
0.006000000,86478
0.006031250,116170
0.006062500,124690
0.006093750,139549
0.006125000,166648
0.006156250,172854
0.006187500,158123
0.006218750,187757
0.006250000,228458
0.006281250,238049
0.006312500,267075
0.006343750,309108
0.006375000,319921
0.006406250,323496
0.006437500,343161
0.006468750,356003
0.006500000,349632
0.006531250,327390
0.006562500,334503
0.006593750,342755
0.006625000,354040
0.006656250,340651
0.006687500,332261
0.006718750,320413
0.006750000,290866
0.006781250,273285
0.006812500,249709
0.006843750,220059
0.006875000,221532
0.006906250,215335
0.006937500,195118
0.006968750,166973
0.007000000,139451
0.007031250,109992
0.007062500,53811
0.007093750,20720
0.007125000,-16606
0.007156250,-70291
0.007187500,-132208
0.007218750,-165325
0.007250000,-199364
0.007281250,-213793
0.007312500,-225672
0.007343750,-242603
0.007375000,-267548
0.007406250,-299335
0.007437500,-313632
0.007468750,-310402
0.007500000,-324564
0.007531250,-334101
0.007562500,-352995
0.007593750,-355984
0.007625000,-329062
0.007656250,-324097
0.007687500,-348025
0.007718750,-355534
0.007750000,-380051
0.007781250,-387412
0.007812500,-395098
0.007843750,-415675
0.007875000,-425473
0.007906250,-411601
0.007937500,-394440
0.007968750,-414895
0.008000000,-401410
0.008031250,-371394
0.008062500,-380273
0.008093750,-401126
0.008125000,-410602
0.008156250,-381845
0.008187500,-337934
0.008218750,-326789
0.008250000,-352826
0.008281250,-328239
0.008312500,-298206
0.008343750,-310440
0.008375000,-305646
0.008406250,-253204
0.008437500,-239026
0.008468750,-243268
0.008500000,-173923
0.008531250,-120911
0.008562500,-128758
0.008593750,-81462
0.008625000,925
0.008656250,23562
0.008687500,25090
0.008718750,84156
0.008750000,160411
0.008781250,165230
0.008812500,194492
0.008843750,267069
0.008875000,287742
0.008906250,288474
0.008937500,329249
0.008968750,359459
0.009000000,356121
0.009031250,372037
0.009062500,409795
0.009093750,406763
0.009125000,411720
0.009156250,426785
0.009187500,417376
0.009218750,413542
0.009250000,413225
0.009281250,433834
0.009312500,423567
0.009343750,413801
0.009375000,420910
0.009406250,426509
0.009437500,421701
0.009468750,409866
0.009500000,387039
0.009531250,444436
0.009562500,484789
0.009593750,473786
0.009625000,470574
0.009656250,529993
0.009687500,529448
0.009718750,487454
0.009750000,483777
0.009781250,459804
0.009812500,399454
0.009843750,393373
0.009875000,386060
0.009906250,359154
0.009937500,338507
0.009968750,301310
0.010000000,276489
0.010031250,253629
0.010062500,235782
0.010093750,190588
0.010125000,169213
0.010156250,164829
0.010187500,140283
0.010218750,143616
0.010250000,144837
0.010281250,134123
0.010312500,115680
0.010343750,112057
0.010375000,81138
0.010406250,44335
0.010437500,68417
0.010468750,79781
0.010500000,64225
0.010531250,90310
0.010562500,120575
0.010593750,107281
0.010625000,87164
0.010656250,88276
0.010687500,78742
0.010718750,47352
0.010750000,40533
0.010781250,30692
0.010812500,-17956
0.010843750,-53154
0.010875000,-84532
0.010906250,-125488
0.010937500,-161665
0.010968750,-163675
0.011000000,-189111
0.011031250,-231392
0.011062500,-230633
0.011093750,-245141
0.011125000,-277450
0.011156250,-288787
0.011187500,-283329
0.011218750,-285955
0.011250000,-275776
0.011281250,-269695
0.011312500,-260209
0.011343750,-274564
0.011375000,-293153
0.011406250,-267629
0.011437500,-242743
0.011468750,-241744
0.011500000,-230534
0.011531250,-234291
0.011562500,-241365
0.011593750,-226503
0.011625000,-211290
0.011656250,-171557
0.011687500,-143064
0.011718750,-124973
0.011750000,-81196
0.011781250,-45977
0.011812500,-14361
0.011843750,18514
0.011875000,57419
0.011906250,75100
0.011937500,67133
0.011968750,71095
0.012000000,81173
0.012031250,85599
0.012062500,60816
0.012093750,67702
0.012125000,100238
0.012156250,102418
0.012187500,102766
0.012218750,127121
0.012250000,126060
0.012281250,114787
0.012312500,119900
0.012343750,140315
0.012375000,141521
0.012406250,144010
0.012437500,166056
0.012468750,157843
0.012500000,165538
0.012531250,171218
0.012562500,171104
0.012593750,190434
0.012625000,214925
0.012656250,231786
0.012687500,241465
0.012718750,269200
0.012750000,288343
0.012781250,305775
0.012812500,314965
0.012843750,335845
0.012875000,368136
0.012906250,395404
0.012937500,411762
0.012968750,416276
0.013000000,426262
0.013031250,437426
0.013062500,456936
0.013093750,447163
0.013125000,448623
0.013156250,456720
0.013187500,422863
0.013218750,399340
0.013250000,401875
0.013281250,395079
0.013312500,373345
0.013343750,349883
0.013375000,328769
0.013406250,247549
0.013437500,165973
0.013468750,96358
0.013500000,18887
0.013531250,-59637
0.013562500,-97039
0.013593750,-124869
0.013625000,-177961
0.013656250,-230819
0.013687500,-268412
0.013718750,-306041
0.013750000,-337797
0.013781250,-345441
0.013812500,-353066
0.013843750,-383915
0.013875000,-402255
0.013906250,-398860
0.013937500,-378297
0.013968750,-365769
0.014000000,-383677
0.014031250,-374589
0.014062500,-350939
0.014093750,-360068
0.014125000,-365016
0.014156250,-344863
0.014187500,-323440
0.014218750,-352591
0.014250000,-369168
0.014281250,-361666
0.014312500,-356517
0.014343750,-375999
0.014375000,-376190
0.014406250,-358147
0.014437500,-375867
0.014468750,-379119
0.014500000,-366832
0.014531250,-363376
0.014562500,-350721
0.014593750,-353842
0.014625000,-351160
0.014656250,-330345
0.014687500,-309053
0.014718750,-282845
0.014750000,-273709
0.014781250,-271006
0.014812500,-253115
0.014843750,-243739
0.014875000,-238491
0.014906250,-221798
0.014937500,-223808
0.014968750,-224827
0.015000000,-213937
