time,value
0.000000000,64406
0.000031250,62884
0.000062500,71155
0.000093750,119047
0.000125000,115330
0.000156250,84780
0.000187500,54090
0.000218750,9727
0.000250000,-52892
0.000281250,-34721
0.000312500,-45357
0.000343750,-20581
0.000375000,26876
0.000406250,-4128
0.000437500,-50763
0.000468750,-770
0.000500000,6403
0.000531250,4929
0.000562500,57118
0.000593750,88383
0.000625000,106371
0.000656250,120129
0.000687500,131760
0.000718750,141508
0.000750000,172014
0.000781250,152113
0.000812500,143477
0.000843750,140877
0.000875000,111916
0.000906250,113429
0.000937500,135467
0.000968750,187424
0.001000000,215763
0.001031250,199107
0.001062500,227316
0.001093750,301746
0.001125000,253297
0.001156250,165505
0.001187500,242125
0.001218750,306688
0.001250000,206889
0.001281250,171479
0.001312500,225937
0.001343750,219835
0.001375000,156927
0.001406250,134047
0.001437500,147008
0.001468750,159826
0.001500000,168312
0.001531250,113476
0.001562500,46178
0.001593750,56364
0.001625000,83628
0.001656250,19704
0.001687500,-18208
0.001718750,21895
0.001750000,50694
0.001781250,4919
0.001812500,-52972
0.001843750,-38574
0.001875000,12575
0.001906250,-25392
0.001937500,-45431
0.001968750,56891
0.002000000,116258
0.002031250,77729
0.002062500,100292
0.002093750,166958
0.002125000,168604
0.002156250,177765
0.002187500,191955
0.002218750,212959
0.002250000,225155
0.002281250,261838
0.002312500,232008
0.002343750,236852
0.002375000,304260
0.002406250,286986
0.002437500,208611
0.002468750,176090
0.002500000,207253
0.002531250,148572
0.002562500,85740
0.002593750,103956
0.002625000,100899
0.002656250,76375
0.002687500,81536
0.002718750,91703
0.002750000,98639
0.002781250,78666
0.002812500,45816
0.002843750,-1064
0.002875000,-23818
0.002906250,-41004
0.002937500,-54053
0.002968750,-80670
0.003000000,-72890
0.003031250,-27113
0.003062500,-80168
0.003093750,-113245
0.003125000,-53131
0.003156250,-3639
0.003187500,29484
0.003218750,30247
0.003250000,67437
0.003281250,125639
0.003312500,131266
0.003343750,150792
0.003375000,185991
0.003406250,215367
0.003437500,246064
0.003468750,216877
0.003500000,188685
0.003531250,196589
0.003562500,157456
0.003593750,136418
0.003625000,103434
0.003656250,99986
0.003687500,91893
0.003718750,47513
0.003750000,51741
0.003781250,38127
0.003812500,39882
0.003843750,31903
0.003875000,-9450
0.003906250,-10248
0.003937500,-27254
0.003968750,-63034
0.004000000,-72844
0.004031250,-82677
0.004062500,-97532
0.004093750,-89381
0.004125000,-122289
0.004156250,-95999
0.004187500,-73601
0.004218750,-95394
0.004250000,-72002
0.004281250,-61356
0.004312500,-44731
0.004343750,-20698
0.004375000,-34516
0.004406250,-10564
0.004437500,6968
0.004468750,22534
0.004500000,9843
0.004531250,-18696
0.004562500,-30013
0.004593750,-24905
0.004625000,-50231
0.004656250,-59708
0.004687500,-25312
0.004718750,26284
0.004750000,7502
0.004781250,-15707
0.004812500,-28058
0.004843750,-42003
0.004875000,-83785
0.004906250,-159631
0.004937500,-170359
0.004968750,-152279
0.005000000,-144002
0.005031250,-110387
0.005062500,-151005
0.005093750,-188924
0.005125000,-200721
0.005156250,-239067
0.005187500,-287549
0.005218750,-312444
0.005250000,-298936
0.005281250,-301502
0.005312500,-351945
0.005343750,-384268
0.005375000,-383661
0.005406250,-373463
0.005437500,-400476
0.005468750,-400796
0.005500000,-401582
0.005531250,-416215
0.005562500,-432007
0.005593750,-442906
0.005625000,-424350
0.005656250,-386726
0.005687500,-346812
0.005718750,-307398
0.005750000,-253805
0.005781250,-234774
0.005812500,-228378
0.005843750,-224344
0.005875000,-220503
0.005906250,-206289
0.005937500,-140064
0.005968750,-205762
0.006000000,-207331
0.006031250,-170247
0.006062500,-210287
0.006093750,-246530
0.006125000,-235976
0.006156250,-307056
0.006187500,-269122
0.006218750,-269802
0.006250000,-354589
0.006281250,-308725
0.006312500,-439754
0.006343750,-230596
0.006375000,-400247
0.006406250,-360861
0.006437500,-384719
0.006468750,-318473
0.006500000,-497442
0.006531250,-288951
0.006562500,-393080
0.006593750,-230806
0.006625000,-353713
0.006656250,-254078
0.006687500,-330897
0.006718750,-365958
0.006750000,-274005
0.006781250,-367191
0.006812500,-476404
0.006843750,-375147
0.006875000,-422662
0.006906250,-376742
0.006937500,-344849
0.006968750,-414193
0.007000000,-315423
0.007031250,-406084
0.007062500,-424992
0.007093750,-473925
0.007125000,-414862
0.007156250,-340428
0.007187500,-438384
0.007218750,-502819
0.007250000,-288064
0.007281250,-438039
0.007312500,-353474
0.007343750,-408531
0.007375000,-320907
0.007406250,-296727
0.007437500,-442000
0.007468750,-215574
0.007500000,-336259
0.007531250,-327804
0.007562500,-170070
0.007593750,-350173
0.007625000,-164146
0.007656250,-272931
0.007687500,-290807
0.007718750,-104400
0.007750000,-303027
0.007781250,-241092
0.007812500,-213083
0.007843750,-228441
0.007875000,-101097
0.007906250,-147276
0.007937500,28917
0.007968750,-124829
0.008000000,76381
0.008031250,118266
0.008062500,-66859
0.008093750,182899
0.008125000,17322
0.008156250,-88681
0.008187500,352339
0.008218750,179988
0.008250000,59859
0.008281250,348635
0.008312500,240562
0.008343750,218012
0.008375000,129447
0.008406250,77489
0.008437500,222594
0.008468750,111941
0.008500000,219057
0.008531250,398429
0.008562500,281718
0.008593750,-58215
0.008625000,358084
0.008656250,296527
0.008687500,-57985
0.008718750,190469
0.008750000,221022
0.008781250,56629
0.008812500,418897
0.008843750,-153563
0.008875000,288854
0.008906250,524018
0.008937500,-343782
0.008968750,452558
0.009000000,313381
0.009031250,17429
0.009062500,489797
0.009093750,314216
0.009125000,445407
0.009156250,470347
0.009187500,503561
0.009218750,580765
0.009250000,550741
0.009281250,473827
0.009312500,442260
0.009343750,439488
0.009375000,569207
0.009406250,95023
0.009437500,255451
0.009468750,437227
0.009500000,65630
0.009531250,474068
0.009562500,-56947
0.009593750,206669
0.009625000,410441
0.009656250,-184415
0.009687500,-34051
0.009718750,161798
0.009750000,-190027
0.009781250,21090
0.009812500,-103033
0.009843750,29518
0.009875000,-115285
0.009906250,-268802
0.009937500,-68928
0.009968750,-194674
0.010000000,-233521
0.010031250,-166455
0.010062500,-195894
0.010093750,-155645
0.010125000,-157517
0.010156250,-76322
0.010187500,-73301
0.010218750,13790
0.010250000,78016
0.010281250,9663
0.010312500,42884
0.010343750,28978
0.010375000,47542
0.010406250,151649
0.010437500,102375
0.010468750,188187
0.010500000,227677
0.010531250,213140
0.010562500,239738
0.010593750,284290
0.010625000,386833
0.010656250,287338
0.010687500,274061
0.010718750,305002
0.010750000,223288
0.010781250,321865
0.010812500,286400
0.010843750,214361
0.010875000,285242
0.010906250,185240
0.010937500,88398
0.010968750,49769
0.011000000,32494
0.011031250,105295
0.011062500,130465
0.011093750,116198
0.011125000,176420
0.011156250,143394
0.011187500,42526
0.011218750,35358
0.011250000,-670
0.011281250,12468
0.011312500,48347
0.011343750,73388
0.011375000,163770
0.011406250,216609
0.011437500,372880
0.011468750,298034
0.011500000,287949
0.011531250,484006
0.011562500,354920
0.011593750,582787
0.011625000,461057
0.011656250,620523
0.011687500,457600
0.011718750,695946
0.011750000,209810
0.011781250,662080
0.011812500,450112
0.011843750,396391
0.011875000,537409
0.011906250,455262
0.011937500,279871
0.011968750,387850
0.012000000,301727
0.012031250,210102
0.012062500,232235
0.012093750,273251
0.012125000,98133
0.012156250,150723
0.012187500,120958
0.012218750,-29688
0.012250000,-33546
0.012281250,52761
0.012312500,-219748
0.012343750,-4550
0.012375000,-31984
0.012406250,-25490
0.012437500,51048
0.012468750,-204345
0.012500000,10732
0.012531250,-194621
0.012562500,-203143
0.012593750,-202116
0.012625000,-166432
0.012656250,-95222
0.012687500,-290831
0.012718750,-168420
0.012750000,-60506
0.012781250,-231938
0.012812500,-155744
0.012843750,-115264
0.012875000,-110729
0.012906250,-112222
0.012937500,-22088
0.012968750,-137025
0.013000000,-129782
0.013031250,-112003
0.013062500,-120020
0.013093750,-108177
0.013125000,-166596
0.013156250,-130760
0.013187500,-265332
0.013218750,-113506
0.013250000,-110546
0.013281250,-229857
0.013312500,-53804
0.013343750,-98749
0.013375000,-144481
0.013406250,-193397
0.013437500,-129769
0.013468750,-221471
0.013500000,-329455
0.013531250,-288522
0.013562500,-256120
0.013593750,-265555
0.013625000,-482062
0.013656250,-302068
0.013687500,-108991
0.013718750,-454917
0.013750000,-427870
0.013781250,-49325
0.013812500,-370567
0.013843750,-140764
0.013875000,-132553
0.013906250,-195075
0.013937500,1507
0.013968750,-247707
0.014000000,-15371
0.014031250,-113033
0.014062500,43815
0.014093750,-217597
0.014125000,143839
0.014156250,-37425
0.014187500,21663
0.014218750,244043
0.014250000,86744
0.014281250,172503
0.014312500,280605
0.014343750,53308
0.014375000,256964
0.014406250,199322
0.014437500,232575
0.014468750,37554
0.014500000,281273
0.014531250,236293
0.014562500,23342
0.014593750,152993
0.014625000,205534
0.014656250,170112
0.014687500,253051
0.014718750,157872
0.014750000,222602
0.014781250,343850
0.014812500,63736
0.014843750,362006
0.014875000,292832
0.014906250,207715
0.014937500,386222
0.014968750,275945
0.015000000,444436
0.015031250,399853
0.015062500,297670
0.015093750,466860
0.015125000,395254
0.015156250,380110
0.015187500,454527
0.015218750,369889
0.015250000,523824
0.015281250,455867
0.015312500,463995
0.015343750,573990
0.015375000,381911
0.015406250,326978
0.015437500,370520
0.015468750,287703
0.015500000,303718
0.015531250,276562
0.015562500,246348
0.015593750,250025
0.015625000,205570
0.015656250,189271
0.015687500,161415
0.015718750,166926
0.015750000,-12864
0.015781250,25250
0.015812500,20207
0.015843750,-96032
0.015875000,-59786
0.015906250,-119326
0.015937500,-45045
0.015968750,-108361
0.016000000,-184635
0.016031250,-148934
0.016062500,-122781
0.016093750,-228436
0.016125000,-178646
0.016156250,-101938
0.016187500,-227616
0.016218750,-234721
0.016250000,-270682
0.016281250,-240792
0.016312500,-371845
0.016343750,-348169
0.016375000,-255567
0.016406250,-272327
0.016437500,-261219
0.016468750,-258165
0.016500000,-155913
0.016531250,-213134
0.016562500,-353838
0.016593750,-168768
0.016625000,-226126
0.016656250,-342914
0.016687500,-292471
0.016718750,-303946
0.016750000,-408481
0.016781250,-325383
0.016812500,-498757
0.016843750,-288048
0.016875000,-318013
0.016906250,-332668
0.016937500,-276836
0.016968750,-248839
0.017000000,-219332
0.017031250,-159940
0.017062500,-287777
0.017093750,-143530
0.017125000,-311804
0.017156250,-278467
0.017187500,-256416
0.017218750,-250992
0.017250000,-177718
0.017281250,-180980
0.017312500,-89295
0.017343750,-22193
0.017375000,-60637
0.017406250,85049
0.017437500,120855
0.017468750,75775
0.017500000,145701
0.017531250,109669
0.017562500,106336
0.017593750,72315
0.017625000,51776
0.017656250,157710
0.017687500,124736
0.017718750,92585
0.017750000,181535
0.017781250,116510
0.017812500,171714
0.017843750,91926
0.017875000,32807
0.017906250,39306
0.017937500,-48166
0.017968750,-103212
0.018000000,-61090
0.018031250,-105031
0.018062500,-118778
0.018093750,-142805
0.018125000,-103559
0.018156250,-140186
0.018187500,-200711
0.018218750,-122315
0.018250000,-152807
0.018281250,-189925
0.018312500,-162548
0.018343750,-175877
0.018375000,-173288
0.018406250,-180876
0.018437500,-189158
0.018468750,-100192
0.018500000,-67137
0.018531250,-81450
0.018562500,-3388
0.018593750,34628
0.018625000,55915
0.018656250,71704
0.018687500,105078
0.018718750,106462
0.018750000,64665
0.018781250,41480
0.018812500,30532
0.018843750,12192
0.018875000,-13590
0.018906250,13158
0.018937500,43106
0.018968750,34488
0.019000000,40350
0.019031250,79424
0.019062500,10365
0.019093750,-72689
0.019125000,-98994
0.019156250,-154635
0.019187500,-231578
0.019218750,-271174
0.019250000,-319237
0.019281250,-308219
0.019312500,-324825
0.019343750,-324253
0.019375000,-290686
0.019406250,-254469
0.019437500,-243653
0.019468750,-232123
0.019500000,-184766
0.019531250,-150786
0.019562500,-142293
0.019593750,-116153
0.019625000,-79178
0.019656250,-39965
0.019687500,-15816
0.019718750,-998
0.019750000,14855
0.019781250,43820
0.019812500,58920
0.019843750,59179
0.019875000,52068
0.019906250,50039
0.019937500,43995
0.019968750,51207
0.020000000,103809
0.020031250,138260
0.020062500,154723
0.020093750,147701
0.020125000,116261
0.020156250,63241
0.020187500,1162
0.020218750,-8823
0.020250000,-20366
0.020281250,-8336
0.020312500,57601
0.020343750,27194
0.020375000,-34710
0.020406250,673
0.020437500,12418
0.020468750,-20205
0.020500000,42389
0.020531250,65586
0.020562500,107912
0.020593750,128812
0.020625000,136929
0.020656250,165416
0.020687500,223865
0.020718750,201495
0.020750000,162314
0.020781250,159560
0.020812500,156321
0.020843750,120915
0.020875000,139244
0.020906250,223303
0.020937500,174078
0.020968750,109495
0.021000000,268630
0.021031250,292262
0.021062500,126025
0.021093750,175043
0.021125000,339281
0.021156250,249501
0.021187500,123374
0.021218750,209857
0.021250000,311559
0.021281250,225138
0.021312500,170971
0.021343750,218303
0.021375000,223713
0.021406250,179783
0.021437500,147280
0.021468750,89435
0.021500000,71328
0.021531250,80201
0.021562500,24379
0.021593750,-65016
0.021625000,-38442
0.021656250,79058
0.021687500,78471
0.021718750,-36530
0.021750000,-11642
0.021781250,27464
0.021812500,-28327
0.021843750,-57512
0.021875000,27728
0.021906250,108973
0.021937500,79205
0.021968750,84040
0.022000000,219641
0.022031250,226841
0.022062500,180825
0.022093750,219889
0.022125000,218284
0.022156250,216945
0.022187500,276936
0.022218750,266716
0.022250000,261094
0.022281250,331001
0.022312500,381134
0.022343750,280855
0.022375000,227060
0.022406250,240521
0.022437500,195763
0.022468750,81487
0.022500000,67391
0.022531250,116898
0.022562500,99767
0.022593750,77915
0.022625000,79374
0.022656250,109779
0.022687500,132632
0.022718750,134069
0.022750000,103901
0.022781250,45301
0.022812500,27909
0.022843750,9611
0.022875000,-68211
0.022906250,-54719
0.022937500,-6667
0.022968750,-29800
0.023000000,-71401
0.023031250,-81602
0.023062500,-17704
0.023093750,13824
0.023125000,35316
0.023156250,65259
0.023187500,94857
0.023218750,146866
0.023250000,162314
0.023281250,194392
0.023312500,254630
0.023343750,303046
0.023375000,320042
0.023406250,269214
0.023437500,271228
0.023468750,277613
0.023500000,213062
0.023531250,166978
0.023562500,193748
0.023593750,178659
0.023625000,139536
0.023656250,96650
0.023687500,97572
0.023718750,70151
0.023750000,-3537
0.023781250,-38219
0.023812500,-64927
0.023843750,-67407
0.023875000,-55045
0.023906250,-104223
0.023937500,-90679
0.023968750,-56577
0.024000000,-140562
0.024031250,-198076
0.024062500,-161926
0.024093750,-180824
0.024125000,-166430
0.024156250,-162020
0.024187500,-138677
0.024218750,-97019
0.024250000,-78964
0.024281250,-62177
0.024312500,-53774
0.024343750,-13346
0.024375000,5731
0.024406250,-10106
0.024437500,-38082
0.024468750,-37797
0.024500000,-25411
0.024531250,-19138
0.024562500,-26354
0.024593750,-66211
0.024625000,-82503
0.024656250,-64089
0.024687500,-91057
0.024718750,-111938
0.024750000,-71082
0.024781250,-66492
0.024812500,-89607
0.024843750,-89930
0.024875000,-70809
0.024906250,-56197
0.024937500,-78925
0.024968750,-101006
0.025000000,-107654
0.025031250,-103447
0.025062500,-125491
0.025093750,-150185
0.025125000,-153428
0.025156250,-174195
0.025187500,-195981
0.025218750,-222636
0.025250000,-274078
0.025281250,-344686
0.025312500,-363306
0.025343750,-385676
0.025375000,-396409
0.025406250,-375275
0.025437500,-350480
0.025468750,-343989
0.025500000,-354038
0.025531250,-405744
0.025562500,-418802
0.025593750,-365202
0.025625000,-317061
0.025656250,-288444
0.025687500,-238940
0.025718750,-204259
0.025750000,-202051
0.025781250,-183898
0.025812500,-125161
0.025843750,-88049
0.025875000,-85371
0.025906250,-48168
0.025937500,-178399
0.025968750,-169373
0.026000000,-115152
0.026031250,-155653
0.026062500,-148757
0.026093750,-141404
0.026125000,-239095
0.026156250,-178699
0.026187500,-301561
0.026218750,-274367
0.026250000,-235333
0.026281250,-383015
0.026312500,-244520
0.026343750,-456964
0.026375000,-341848
0.026406250,-331453
0.026437500,-224044
0.026468750,-396741
0.026500000,-98848
0.026531250,-334917
0.026562500,-183601
0.026593750,-385007
0.026625000,-178956
0.026656250,-382555
0.026687500,-249454
0.026718750,-313831
0.026750000,-353691
0.026781250,-490386
0.026812500,-329481
0.026843750,-453277
0.026875000,-271775
0.026906250,-454367
0.026937500,-386059
0.026968750,-416532
0.027000000,-466284
0.027031250,-511459
0.027062500,-466847
0.027093750,-358279
0.027125000,-338520
0.027156250,-506863
0.027187500,-379373
0.027218750,-313939
0.027250000,-433225
0.027281250,-347449
0.027312500,-419234
0.027343750,-208409
0.027375000,-345660
0.027406250,-270734
0.027437500,-132266
0.027468750,-293232
0.027500000,-182812
0.027531250,-223369
0.027562500,-343215
0.027593750,-175849
0.027625000,-392904
0.027656250,-172330
0.027687500,-180994
0.027718750,-295695
0.027750000,-179638
0.027781250,-238601
0.027812500,-95187
0.027843750,-148520
0.027875000,-31389
0.027906250,-4464
0.027937500,-135705
0.027968750,177832
0.028000000,-20909
0.028031250,52589
0.028062500,304959
0.028093750,-73366
0.028125000,261410
0.028156250,456292
0.028187500,198359
0.028218750,149740
0.028250000,430311
0.028281250,107752
0.028312500,263136
0.028343750,-10960
0.028375000,250943
0.028406250,192204
0.028437500,149529
0.028468750,312471
0.028500000,353532
0.028531250,116458
0.028562500,52188
0.028593750,532047
0.028625000,134793
0.028656250,126037
0.028687500,346806
0.028718750,144946
0.028750000,274057
0.028781250,315942
0.028812500,-186805
0.028843750,726227
0.028875000,77626
0.028906250,-47521
0.028937500,665584
0.028968750,205189
0.029000000,345970
0.029031250,624709
0.029062500,429584
0.029093750,596146
