time,value
0.000000000,-290198
0.000031250,-385783
0.000062500,-333856
0.000093750,-251831
0.000125000,124266
0.000156250,663651
0.000187500,752282
0.000218750,736215
0.000250000,533426
0.000281250,468894
0.000312500,474242
0.000343750,645537
0.000375000,1299073
0.000406250,669653
0.000437500,488563
0.000468750,804812
0.000500000,719552
0.000531250,270402
0.000562500,410118
0.000593750,701521
0.000625000,142113
0.000656250,314806
0.000687500,1074159
0.000718750,705469
0.000750000,302533
0.000781250,292272
0.000812500,696972
0.000843750,355945
0.000875000,360921
0.000906250,661205
0.000937500,388456
0.000968750,499681
0.001000000,625306
0.001031250,392583
0.001062500,282801
0.001093750,162336
0.001125000,638235
0.001156250,466183
0.001187500,416696
0.001218750,670572
0.001250000,517608
0.001281250,172147
0.001312500,24900
0.001343750,-302005
0.001375000,251393
0.001406250,344093
0.001437500,485545
0.001468750,248601
0.001500000,-262194
0.001531250,-284971
0.001562500,-660103
0.001593750,-465925
0.001625000,-472500
0.001656250,-256794
0.001687500,-392504
0.001718750,-498612
0.001750000,-468471
0.001781250,-442027
0.001812500,-492789
0.001843750,-339293
0.001875000,-323190
0.001906250,-166053
0.001937500,-387444
0.001968750,-404849
0.002000000,-646963
0.002031250,-550472
0.002062500,-508364
0.002093750,-299235
0.002125000,-204452
0.002156250,-143137
0.002187500,-710782
0.002218750,-624561
0.002250000,-701733
0.002281250,-694134
0.002312500,-384668
0.002343750,-734474
0.002375000,-622979
0.002406250,-1068310
0.002437500,-705026
0.002468750,-566179
0.002500000,-599657
0.002531250,-423833
0.002562500,-318902
0.002593750,-188007
0.002625000,-459486
0.002656250,-358080
0.002687500,-390526
0.002718750,-776967
0.002750000,-601771
0.002781250,-296801
0.002812500,-140467
0.002843750,-121776
0.002875000,-179666
0.002906250,-436420
0.002937500,-634617
0.002968750,-830966
0.003000000,-589226
0.003031250,-244896
0.003062500,9615
0.003093750,184041
0.003125000,-231221
0.003156250,-579128
0.003187500,-362324
0.003218750,-137466
0.003250000,-102210
0.003281250,-49944
0.003312500,-146126
0.003343750,-393410
0.003375000,-275121
0.003406250,-347088
0.003437500,-223034
0.003468750,-22986
0.003500000,204778
0.003531250,403726
0.003562500,715879
0.003593750,892423
0.003625000,307078
0.003656250,81765
0.003687500,108397
0.003718750,260653
0.003750000,709082
0.003781250,965762
0.003812500,893829
0.003843750,529828
0.003875000,292526
0.003906250,208521
0.003937500,606461
0.003968750,890296
0.004000000,955035
0.004031250,459556
0.004062500,513801
0.004093750,705168
0.004125000,654076
0.004156250,514789
0.004187500,616490
0.004218750,434873
0.004250000,183477
0.004281250,334605
0.004312500,592766
0.004343750,417317
0.004375000,-127521
0.004406250,9850
0.004437500,107055
0.004468750,474929
0.004500000,487195
0.004531250,737489
0.004562500,681033
0.004593750,83045
0.004625000,-82098
0.004656250,-82983
0.004687500,104348
0.004718750,101993
0.004750000,149009
0.004781250,-10916
0.004812500,-127524
0.004843750,-329389
0.004875000,-492462
0.004906250,-375170
0.004937500,-245985
0.004968750,94037
0.005000000,-54116
0.005031250,-322573
0.005062500,-528261
0.005093750,-562281
0.005125000,-351027
0.005156250,-149459
0.005187500,119546
0.005218750,6336
0.005250000,-318234
0.005281250,-497304
0.005312500,-516689
0.005343750,-589549
0.005375000,-532005
0.005406250,-435655
0.005437500,-453169
0.005468750,-526363
0.005500000,-616424
0.005531250,-650152
0.005562500,-559046
0.005593750,-566314
0.005625000,-290746
0.005656250,-190309
0.005687500,-424983
0.005718750,-182274
0.005750000,-433970
0.005781250,-485959
0.005812500,-484088
0.005843750,-230842
0.005875000,-277899
0.005906250,-385700
0.005937500,-265656
0.005968750,-97904
0.006000000,-152732
0.006031250,69044
0.006062500,-123581
0.006093750,-312823
0.006125000,-605760
0.006156250,-244089
0.006187500,-7877
0.006218750,46737
0.006250000,179126
0.006281250,27200
0.006312500,-98956
0.006343750,-247317
0.006375000,82597
0.006406250,476223
0.006437500,127971
0.006468750,195117
0.006500000,202133
0.006531250,166009
0.006562500,-7363
0.006593750,10389
0.006625000,101643
0.006656250,21072
0.006687500,370733
0.006718750,560596
