time,value
0.000000000,432316
0.000031250,228313
0.000062500,340095
0.000093750,-4694
0.000125000,-114072
0.000156250,176896
0.000187500,-5284
0.000218750,411265
0.000250000,402368
0.000281250,349700
0.000312500,281282
0.000343750,17111
0.000375000,305041
0.000406250,-111575
0.000437500,190849
0.000468750,555728
0.000500000,869590
0.000531250,488241
0.000562500,91062
0.000593750,-103896
0.000625000,-468801
0.000656250,-560089
0.000687500,-3073
0.000718750,594648
0.000750000,296585
0.000781250,119331
0.000812500,374257
0.000843750,12276
0.000875000,-412657
0.000906250,292495
0.000937500,591215
0.000968750,454429
0.001000000,51499
0.001031250,225010
0.001062500,-337191
0.001093750,-399363
0.001125000,1049
0.001156250,230825
0.001187500,-85483
0.001218750,-413741
0.001250000,-54967
0.001281250,-177626
0.001312500,-333732
0.001343750,226712
0.001375000,70751
0.001406250,-477256
0.001437500,322690
0.001468750,383936
0.001500000,-184720
0.001531250,90818
0.001562500,-212743
0.001593750,-660938
0.001625000,-263672
0.001656250,177245
0.001687500,181102
0.001718750,-69741
0.001750000,255203
0.001781250,73272
0.001812500,-352682
0.001843750,-294514
0.001875000,-42002
0.001906250,-222090
0.001937500,-366755
0.001968750,6569
0.002000000,-106786
0.002031250,-266442
0.002062500,232711
0.002093750,273173
0.002125000,273706
0.002156250,483264
0.002187500,137612
0.002218750,-327677
0.002250000,-382112
0.002281250,-341454
0.002312500,-500562
0.002343750,-37345
0.002375000,195096
0.002406250,-101153
0.002437500,-217848
0.002468750,-138297
0.002500000,-293281
0.002531250,-251151
0.002562500,-253163
0.002593750,54004
0.002625000,-193960
0.002656250,53264
0.002687500,311875
0.002718750,154421
0.002750000,77993
0.002781250,290981
0.002812500,218551
0.002843750,175558
0.002875000,70264
0.002906250,-203573
0.002937500,-453902
0.002968750,-535382
0.003000000,-81130
0.003031250,427056
0.003062500,554961
0.003093750,333470
0.003125000,212403
0.003156250,172938
0.003187500,-152447
0.003218750,-15413
0.003250000,239140
0.003281250,59896
0.003312500,103493
0.003343750,107252
0.003375000,-2421
0.003406250,-269308
0.003437500,-482944
0.003468750,-523273
0.003500000,-224798
0.003531250,-194845
0.003562500,98012
0.003593750,309665
0.003625000,31488
0.003656250,-304549
0.003687500,-396930
0.003718750,-170754
0.003750000,47117
0.003781250,354824
0.003812500,591932
0.003843750,448865
0.003875000,19948
0.003906250,-19885
0.003937500,-332308
0.003968750,-311273
0.004000000,-74038
0.004031250,68613
0.004062500,199487
0.004093750,63518
0.004125000,-102245
0.004156250,-31805
0.004187500,152346
0.004218750,449245
0.004250000,655133
0.004281250,580867
0.004312500,212083
0.004343750,-204086
0.004375000,-225267
0.004406250,-57804
0.004437500,-298006
0.004468750,-243452
0.004500000,73827
0.004531250,57561
0.004562500,-115535
0.004593750,-108511
0.004625000,-117152
0.004656250,-209654
0.004687500,214634
0.004718750,156270
0.004750000,24239
0.004781250,142649
0.004812500,-255208
0.004843750,-390988
0.004875000,-502840
0.004906250,-664685
0.004937500,-419547
0.004968750,-147403
0.005000000,-126682
0.005031250,80043
0.005062500,-101675
0.005093750,-410609
0.005125000,-176968
0.005156250,-76368
0.005187500,-88626
0.005218750,158597
0.005250000,291788
0.005281250,167488
0.005312500,11614
0.005343750,-11298
0.005375000,-208704
0.005406250,-231446
0.005437500,-130292
0.005468750,130824
0.005500000,-140366
0.005531250,-676392
0.005562500,-258378
0.005593750,-38887
0.005625000,123789
0.005656250,240369
0.005687500,331774
0.005718750,525882
0.005750000,162863
0.005781250,294304
0.005812500,-235058
0.005843750,-488663
0.005875000,-227755
0.005906250,95542
0.005937500,720886
0.005968750,95500
0.006000000,-209619
0.006031250,-309444
0.006062500,-520851
0.006093750,-159267
0.006125000,107394
0.006156250,75145
0.006187500,-7613
0.006218750,-259067
0.006250000,-383948
0.006281250,-518014
0.006312500,-253745
0.006343750,-549232
0.006375000,-186783
0.006406250,493417
0.006437500,370500
0.006468750,341118
0.006500000,-10959
0.006531250,-483393
0.006562500,-594875
0.006593750,-420335
0.006625000,96866
0.006656250,740655
0.006687500,503171
0.006718750,5830
0.006750000,-516382
0.006781250,-677714
0.006812500,-384895
0.006843750,67181
0.006875000,544505
0.006906250,362046
0.006937500,-238908
0.006968750,-421595
0.007000000,-414412
0.007031250,-307210
0.007062500,-179771
0.007093750,160427
0.007125000,354189
0.007156250,-128897
0.007187500,-492380
0.007218750,-980206
0.007250000,-920057
0.007281250,-1076074
0.007312500,-180139
0.007343750,728276
0.007375000,793094
0.007406250,877419
0.007437500,399405
0.007468750,-169826
0.007500000,-375467
0.007531250,-117896
0.007562500,589480
0.007593750,481110
0.007625000,638454
0.007656250,556568
0.007687500,-190074
0.007718750,-250679
0.007750000,-345187
0.007781250,-209388
0.007812500,-29883
0.007843750,258070
0.007875000,263472
0.007906250,-55478
0.007937500,-492334
0.007968750,-866408
0.008000000,-803149
