time,value
0.000000000,-474914
0.000031250,-484285
0.000062500,-461419
0.000093750,-349290
0.000125000,-334180
0.000156250,-279324
0.000187500,-203028
0.000218750,-96096
0.000250000,-68078
0.000281250,61890
0.000312500,164263
0.000343750,135464
0.000375000,310086
0.000406250,368359
0.000437500,398346
0.000468750,519507
0.000500000,581261
0.000531250,616017
0.000562500,638380
0.000593750,748669
0.000625000,836246
0.000656250,813659
0.000687500,912425
0.000718750,905563
0.000750000,895963
0.000781250,921297
0.000812500,923346
0.000843750,981247
0.000875000,1009037
0.000906250,944202
0.000937500,1009989
0.000968750,1033003
0.001000000,956762
0.001031250,937073
0.001062500,971225
0.001093750,874427
0.001125000,874003
0.001156250,774236
0.001187500,851477
0.001218750,675768
0.001250000,580512
0.001281250,610985
0.001312500,418790
0.001343750,437667
0.001375000,396493
0.001406250,262826
0.001437500,384032
0.001468750,173629
0.001500000,24477
0.001531250,272572
0.001562500,62728
0.001593750,-172473
0.001625000,97580
0.001656250,-183759
0.001687500,-145133
0.001718750,-144183
0.001750000,-378303
0.001781250,-102806
0.001812500,-322484
0.001843750,-481183
0.001875000,-190051
0.001906250,-474688
0.001937500,-388502
0.001968750,-511979
0.002000000,-456475
0.002031250,-435151
0.002062500,-709529
0.002093750,-576975
0.002125000,-540241
0.002156250,-728099
0.002187500,-663259
0.002218750,-720767
0.002250000,-675339
0.002281250,-734978
0.002312500,-784513
0.002343750,-667478
0.002375000,-688654
0.002406250,-796083
0.002437500,-748048
0.002468750,-720879
0.002500000,-756096
0.002531250,-738292
0.002562500,-776540
0.002593750,-661587
0.002625000,-689676
0.002656250,-710101
0.002687500,-603403
0.002718750,-593894
0.002750000,-559717
0.002781250,-583771
0.002812500,-543205
0.002843750,-458516
0.002875000,-581297
0.002906250,-519511
0.002937500,-434769
0.002968750,-429835
0.003000000,-364068
0.003031250,-375138
0.003062500,-243279
0.003093750,-230002
0.003125000,-262472
0.003156250,-152684
0.003187500,-162995
0.003218750,-163597
0.003250000,-149563
0.003281250,-138390
0.003312500,-41765
0.003343750,-54633
0.003375000,-23995
0.003406250,72099
0.003437500,87021
0.003468750,95355
0.003500000,141043
0.003531250,201490
0.003562500,225589
0.003593750,222626
0.003625000,260575
0.003656250,313905
0.003687500,310447
0.003718750,341264
0.003750000,361963
0.003781250,429621
0.003812500,467613
0.003843750,469128
0.003875000,530679
0.003906250,551143
0.003937500,579573
0.003968750,639938
0.004000000,625058
