time,value
0.000000000,-186549
0.000031250,-158698
0.000062500,87863
0.000093750,-177090
0.000125000,-364155
0.000156250,99563
0.000187500,-183140
0.000218750,-286888
0.000250000,-92890
0.000281250,-7455
0.000312500,-24027
0.000343750,-125374
0.000375000,-109664
0.000406250,102413
0.000437500,-52510
0.000468750,35333
0.000500000,-102903
0.000531250,96560
0.000562500,283770
0.000593750,9590
0.000625000,39957
0.000656250,482130
0.000687500,122453
0.000718750,221027
0.000750000,178766
0.000781250,197732
0.000812500,231740
0.000843750,206684
0.000875000,156242
0.000906250,153556
0.000937500,112818
0.000968750,221730
0.001000000,-21145
0.001031250,33763
0.001062500,327462
0.001093750,-129747
0.001125000,268162
0.001156250,163573
0.001187500,20181
0.001218750,36659
0.001250000,72426
0.001281250,-114413
0.001312500,20654
0.001343750,-122883
0.001375000,-257846
0.001406250,-270873
0.001437500,-298139
0.001468750,-310163
0.001500000,-249123
0.001531250,-279033
0.001562500,-390896
0.001593750,-67562
0.001625000,-103669
0.001656250,-606302
0.001687500,238492
0.001718750,-59028
0.001750000,-434172
0.001781250,206214
0.001812500,-16887
0.001843750,-388653
0.001875000,435369
0.001906250,-220576
0.001937500,-91411
0.001968750,316346
0.002000000,-196871
0.002031250,-75389
0.002062500,84614
0.002093750,42492
0.002125000,37105
0.002156250,165557
0.002187500,-14000
0.002218750,402281
0.002250000,35283
0.002281250,243944
0.002312500,208207
0.002343750,206966
0.002375000,391660
0.002406250,21331
0.002437500,227307
0.002468750,213032
0.002500000,89859
0.002531250,57243
0.002562500,165790
0.002593750,62075
0.002625000,-152522
0.002656250,-47828
0.002687500,-49279
0.002718750,-314661
0.002750000,-181469
0.002781250,-211246
0.002812500,-363237
0.002843750,-105088
0.002875000,-313877
0.002906250,-293178
0.002937500,6673
0.002968750,-285541
0.003000000,-235982
0.003031250,-80565
0.003062500,-276990
0.003093750,-157930
0.003125000,-73464
0.003156250,-230834
0.003187500,162939
0.003218750,-295168
0.003250000,-278365
0.003281250,177821
0.003312500,-290091
0.003343750,-148138
0.003375000,31054
0.003406250,-5021
0.003437500,159962
0.003468750,-94199
0.003500000,81770
0.003531250,229240
0.003562500,9404
0.003593750,118084
0.003625000,132899
0.003656250,-40926
0.003687500,270151
0.003718750,91373
0.003750000,99440
0.003781250,341581
0.003812500,104085
0.003843750,73734
0.003875000,123571
0.003906250,75507
0.003937500,123922
0.003968750,-104287
0.004000000,169037
0.004031250,81147
0.004062500,-19519
0.004093750,139944
0.004125000,29971
0.004156250,12732
0.004187500,132384
0.004218750,57164
0.004250000,77737
0.004281250,42456
0.004312500,105664
0.004343750,-55812
0.004375000,129360
0.004406250,-11923
0.004437500,69776
0.004468750,41667
0.004500000,55734
0.004531250,-5946
0.004562500,24367
0.004593750,55409
0.004625000,-112015
0.004656250,-46111
0.004687500,-38521
0.004718750,-86663
0.004750000,-96057
0.004781250,-68698
0.004812500,-6950
0.004843750,-87111
0.004875000,147270
0.004906250,3631
0.004937500,231308
0.004968750,46959
0.005000000,162196
0.005031250,249622
0.005062500,-55406
0.005093750,76375
0.005125000,65072
0.005156250,-162346
0.005187500,-227597
0.005218750,-57967
0.005250000,-188447
0.005281250,-225697
0.005312500,-122129
0.005343750,-142742
0.005375000,-135228
0.005406250,18735
0.005437500,-21174
0.005468750,-55927
0.005500000,1309
0.005531250,-52066
0.005562500,-107357
0.005593750,15362
0.005625000,108573
0.005656250,-81659
0.005687500,-108442
0.005718750,-37911
0.005750000,-132340
0.005781250,-100659
0.005812500,-137136
0.005843750,-83757
0.005875000,-205837
0.005906250,-5188
0.005937500,-172724
0.005968750,-144637
0.006000000,-59666
0.006031250,4828
0.006062500,-131756
0.006093750,235959
0.006125000,18110
0.006156250,-69113
0.006187500,142543
0.006218750,86282
0.006250000,-121739
0.006281250,78165
0.006312500,139156
0.006343750,-149904
0.006375000,-13425
0.006406250,245816
0.006437500,-150983
0.006468750,62127
0.006500000,309933
0.006531250,46177
0.006562500,172247
0.006593750,194202
0.006625000,305963
0.006656250,92494
0.006687500,166539
0.006718750,136896
0.006750000,18029
0.006781250,107123
0.006812500,172173
0.006843750,-67153
0.006875000,259368
0.006906250,71294
0.006937500,49906
0.006968750,-83701
0.007000000,191799
0.007031250,46361
0.007062500,-345959
0.007093750,188061
0.007125000,-67216
0.007156250,-214074
0.007187500,-7518
0.007218750,8629
0.007250000,31535
0.007281250,-135917
0.007312500,77695
0.007343750,-23478
0.007375000,-153141
0.007406250,-3396
0.007437500,-217727
0.007468750,-32319
0.007500000,-171902
0.007531250,-96874
0.007562500,-71799
0.007593750,-38582
0.007625000,-79885
0.007656250,-59913
0.007687500,124784
0.007718750,54667
0.007750000,94640
0.007781250,69044
0.007812500,323430
0.007843750,-6045
0.007875000,146966
0.007906250,136680
0.007937500,89971
0.007968750,145845
0.008000000,88916
0.008031250,159109
0.008062500,144768
0.008093750,99475
0.008125000,75986
0.008156250,53825
0.008187500,205470
0.008218750,-50933
0.008250000,165959
0.008281250,139920
0.008312500,169161
0.008343750,66929
0.008375000,103638
0.008406250,44461
0.008437500,39409
0.008468750,-13049
0.008500000,-46820
