time,value
0.000000000,-83058
0.000031250,-51143
0.000062500,-3026
0.000093750,3642
0.000125000,9633
0.000156250,32071
0.000187500,29638
0.000218750,46022
0.000250000,81886
0.000281250,121807
0.000312500,172980
0.000343750,210117
0.000375000,237886
0.000406250,271670
0.000437500,320056
0.000468750,320898
0.000500000,302056
0.000531250,304193
0.000562500,295535
0.000593750,259951
0.000625000,236752
0.000656250,230663
0.000687500,182138
0.000718750,143196
0.000750000,113435
0.000781250,91686
0.000812500,50965
0.000843750,135
0.000875000,-16791
0.000906250,-29305
0.000937500,-58132
0.000968750,-63505
0.001000000,-31014
0.001031250,11059
0.001062500,5570
0.001093750,-2760
0.001125000,13932
0.001156250,-87
0.001187500,-4656
0.001218750,7737
0.001250000,25651
0.001281250,24469
0.001312500,27929
0.001343750,46349
0.001375000,45953
0.001406250,72435
0.001437500,119473
0.001468750,153215
0.001500000,171600
0.001531250,184986
0.001562500,199874
0.001593750,217916
0.001625000,218371
0.001656250,216643
0.001687500,231913
0.001718750,253207
0.001750000,273725
0.001781250,240085
0.001812500,231644
0.001843750,238488
0.001875000,211210
0.001906250,213154
0.001937500,167844
0.001968750,118432
0.002000000,82899
0.002031250,92531
0.002062500,94267
0.002093750,82772
0.002125000,99707
0.002156250,90291
0.002187500,71508
0.002218750,40955
0.002250000,74102
0.002281250,70944
0.002312500,73547
0.002343750,67852
0.002375000,44536
0.002406250,62791
0.002437500,107089
0.002468750,153307
0.002500000,158516
0.002531250,162403
0.002562500,187571
0.002593750,209712
0.002625000,239327
0.002656250,245027
0.002687500,273506
0.002718750,327417
0.002750000,299335
0.002781250,264573
0.002812500,274003
0.002843750,286502
0.002875000,276177
0.002906250,278601
0.002937500,302266
0.002968750,258628
0.003000000,255064
0.003031250,306224
0.003062500,259824
0.003093750,194704
0.003125000,225913
0.003156250,241172
0.003187500,140575
0.003218750,117651
0.003250000,195692
0.003281250,145826
0.003312500,67818
0.003343750,93238
0.003375000,89897
0.003406250,10910
0.003437500,-28271
0.003468750,-47173
0.003500000,-62849
0.003531250,-87753
0.003562500,-121608
0.003593750,-177312
0.003625000,-183557
0.003656250,-165400
0.003687500,-159605
0.003718750,-134705
0.003750000,-119850
0.003781250,-141431
0.003812500,-156901
0.003843750,-145210
0.003875000,-154521
0.003906250,-203901
0.003937500,-229573
0.003968750,-229528
0.004000000,-261468
0.004031250,-247581
0.004062500,-204488
0.004093750,-217092
0.004125000,-219317
0.004156250,-180724
0.004187500,-137038
0.004218750,-145614
0.004250000,-130463
0.004281250,-65153
0.004312500,-49012
0.004343750,-60461
0.004375000,-37923
0.004406250,-7269
0.004437500,-33352
0.004468750,-65858
0.004500000,-71289
0.004531250,-106799
0.004562500,-170028
0.004593750,-216019
0.004625000,-259115
0.004656250,-323678
0.004687500,-355992
0.004718750,-356636
0.004750000,-366152
0.004781250,-388050
0.004812500,-388055
0.004843750,-337843
0.004875000,-293911
0.004906250,-292458
0.004937500,-279120
0.004968750,-240048
0.005000000,-218388
0.005031250,-221453
0.005062500,-194797
0.005093750,-176097
0.005125000,-165962
0.005156250,-135113
0.005187500,-94633
0.005218750,-91387
0.005250000,-71771
0.005281250,-30953
0.005312500,-39814
0.005343750,-48658
0.005375000,11928
0.005406250,67135
0.005437500,60353
0.005468750,129761
0.005500000,171498
0.005531250,165761
0.005562500,192539
0.005593750,208161
0.005625000,196543
0.005656250,132654
0.005687500,111163
0.005718750,99926
0.005750000,79476
0.005781250,106675
0.005812500,131998
0.005843750,94050
0.005875000,96394
0.005906250,111197
0.005937500,95585
0.005968750,86781
0.006000000,80044
0.006031250,57099
0.006062500,27316
0.006093750,40371
0.006125000,53148
0.006156250,19124
0.006187500,-6456
0.006218750,-14529
0.006250000,-46266
0.006281250,-128383
0.006312500,-170398
0.006343750,-183556
0.006375000,-215392
0.006406250,-232140
0.006437500,-239246
0.006468750,-228534
0.006500000,-207882
0.006531250,-159667
0.006562500,-129484
0.006593750,-87575
0.006625000,-67544
0.006656250,-77800
0.006687500,-48296
0.006718750,-30032
0.006750000,-44832
0.006781250,-40069
0.006812500,-13297
0.006843750,-4654
0.006875000,-4510
0.006906250,18147
0.006937500,31571
0.006968750,-3281
0.007000000,-1667
0.007031250,-3359
0.007062500,-15415
0.007093750,-33322
0.007125000,-31306
0.007156250,-18661
0.007187500,-35421
0.007218750,-52489
0.007250000,-85078
0.007281250,-136242
0.007312500,-164077
0.007343750,-185108
0.007375000,-208606
0.007406250,-223942
0.007437500,-233237
0.007468750,-211105
0.007500000,-174204
0.007531250,-145965
0.007562500,-113536
0.007593750,-60970
0.007625000,-24846
0.007656250,-10937
0.007687500,20666
0.007718750,74187
0.007750000,88395
0.007781250,90585
0.007812500,123686
0.007843750,178719
0.007875000,200589
0.007906250,240724
0.007937500,268843
0.007968750,279373
0.008000000,260804
0.008031250,263135
0.008062500,296643
0.008093750,293456
0.008125000,301155
0.008156250,351261
0.008187500,368866
0.008218750,347717
0.008250000,361154
0.008281250,370392
0.008312500,372905
0.008343750,382815
0.008375000,403219
0.008406250,386067
0.008437500,384001
0.008468750,413985
0.008500000,403116
0.008531250,375689
0.008562500,379061
0.008593750,364639
0.008625000,347098
0.008656250,342111
0.008687500,331470
0.008718750,284034
0.008750000,240673
0.008781250,218361
0.008812500,181692
0.008843750,156869
0.008875000,129875
0.008906250,125318
0.008937500,114507
0.008968750,88082
0.009000000,67493
0.009031250,48627
0.009062500,57777
0.009093750,76742
0.009125000,54443
0.009156250,56728
0.009187500,83224
0.009218750,94373
0.009250000,95221
0.009281250,132191
0.009312500,156733
0.009343750,157600
0.009375000,155669
0.009406250,136796
0.009437500,102880
0.009468750,68528
0.009500000,36371
0.009531250,1640
0.009562500,-6744
0.009593750,48002
0.009625000,54365
0.009656250,49946
0.009687500,73216
0.009718750,66219
0.009750000,19596
0.009781250,-18545
0.009812500,-32990
0.009843750,-41456
0.009875000,-61574
0.009906250,-66987
0.009937500,-71412
0.009968750,-46441
0.010000000,-67763
0.010031250,-108796
0.010062500,-65839
0.010093750,-42295
0.010125000,-70805
0.010156250,-61600
0.010187500,20625
0.010218750,8258
0.010250000,-38413
0.010281250,26307
0.010312500,76394
0.010343750,47132
0.010375000,48598
0.010406250,108536
0.010437500,117894
0.010468750,87703
0.010500000,69786
0.010531250,64890
0.010562500,19084
0.010593750,-16060
0.010625000,-26520
0.010656250,-32080
0.010687500,-43981
0.010718750,-75556
0.010750000,-65573
0.010781250,-58872
0.010812500,-108246
0.010843750,-114919
0.010875000,-104643
0.010906250,-142332
0.010937500,-160784
0.010968750,-119098
0.011000000,-86997
0.011031250,-70987
0.011062500,-58853
0.011093750,-45451
0.011125000,-39229
0.011156250,-54978
0.011187500,-65138
0.011218750,-52357
0.011250000,-42215
0.011281250,-40490
0.011312500,-33959
0.011343750,-6713
0.011375000,13011
0.011406250,-13381
0.011437500,7465
0.011468750,20116
0.011500000,7418
0.011531250,-11913
0.011562500,18969
0.011593750,24252
0.011625000,-9984
0.011656250,10496
0.011687500,49641
0.011718750,42448
0.011750000,68404
0.011781250,91078
0.011812500,102989
0.011843750,107369
0.011875000,129749
0.011906250,161951
0.011937500,147731
0.011968750,151645
0.012000000,136823
0.012031250,119960
0.012062500,89880
0.012093750,58358
0.012125000,72037
0.012156250,75210
0.012187500,56205
0.012218750,31416
0.012250000,18648
0.012281250,-2347
0.012312500,-20352
0.012343750,-2977
0.012375000,-5316
0.012406250,-27739
0.012437500,-4780
0.012468750,1717
0.012500000,-18670
0.012531250,-37216
0.012562500,-24726
0.012593750,-14334
0.012625000,-12547
0.012656250,-2021
0.012687500,20758
0.012718750,12834
0.012750000,7743
0.012781250,350
0.012812500,-14583
0.012843750,-51007
0.012875000,-31339
0.012906250,-29726
0.012937500,-67158
0.012968750,-74528
0.013000000,-39999
0.013031250,-37633
0.013062500,-78525
0.013093750,-78070
0.013125000,-75362
0.013156250,-85414
0.013187500,-121927
0.013218750,-145555
0.013250000,-167079
0.013281250,-196793
0.013312500,-208209
0.013343750,-186301
0.013375000,-197284
0.013406250,-211308
0.013437500,-206034
0.013468750,-195366
0.013500000,-171951
0.013531250,-157619
0.013562500,-140695
0.013593750,-131394
0.013625000,-141058
0.013656250,-152660
0.013687500,-144547
0.013718750,-112604
0.013750000,-116861
0.013781250,-105163
0.013812500,-75270
0.013843750,-50529
0.013875000,-41352
0.013906250,-39230
0.013937500,-27255
0.013968750,-31119
0.014000000,-35001
0.014031250,-29133
0.014062500,-10740
0.014093750,-3799
0.014125000,12781
0.014156250,11039
0.014187500,17706
0.014218750,7847
0.014250000,5334
0.014281250,7970
0.014312500,11239
0.014343750,15879
0.014375000,-25712
0.014406250,-22621
0.014437500,-13818
0.014468750,-52840
0.014500000,-110101
0.014531250,-90195
0.014562500,-62494
0.014593750,-81870
0.014625000,-83016
0.014656250,-53349
0.014687500,-48535
0.014718750,-59669
0.014750000,-30610
0.014781250,243
0.014812500,-313
0.014843750,10232
0.014875000,34966
0.014906250,51534
0.014937500,45559
0.014968750,68074
0.015000000,79755
0.015031250,68960
0.015062500,50282
0.015093750,48092
0.015125000,57403
0.015156250,49811
0.015187500,50648
0.015218750,33991
0.015250000,25471
0.015281250,28166
0.015312500,58207
0.015343750,50553
0.015375000,36608
0.015406250,43196
0.015437500,31219
0.015468750,-5509
0.015500000,-18615
0.015531250,-10148
0.015562500,-19555
0.015593750,-61541
0.015625000,-78451
0.015656250,-91760
0.015687500,-134523
0.015718750,-157634
0.015750000,-171873
