time,value
0.000000000,96025
0.000031250,274647
0.000062500,143002
0.000093750,292528
0.000125000,3999
0.000156250,-393255
0.000187500,-601800
0.000218750,-292357
0.000250000,4400
0.000281250,418353
0.000312500,295061
0.000343750,200624
0.000375000,310676
0.000406250,-85848
0.000437500,152052
0.000468750,471820
0.000500000,481266
0.000531250,756587
0.000562500,594404
0.000593750,483822
0.000625000,38251
0.000656250,-11655
0.000687500,185224
0.000718750,489718
0.000750000,523649
0.000781250,701715
0.000812500,384722
0.000843750,-335226
0.000875000,-318632
0.000906250,-39327
0.000937500,87046
0.000968750,139135
0.001000000,217327
0.001031250,3285
0.001062500,-108115
0.001093750,-163313
0.001125000,-121963
0.001156250,-477219
0.001187500,-59635
0.001218750,-113893
0.001250000,298582
0.001281250,377354
0.001312500,-121861
0.001343750,-214290
0.001375000,-1016288
0.001406250,-418296
0.001437500,-190578
0.001468750,158201
0.001500000,377875
0.001531250,-247144
0.001562500,-313612
0.001593750,-217450
0.001625000,-375704
0.001656250,-51052
0.001687500,67236
0.001718750,91518
0.001750000,148155
0.001781250,-420061
0.001812500,-583616
0.001843750,-797267
0.001875000,-752172
0.001906250,-353556
0.001937500,-166399
0.001968750,-77992
0.002000000,-361065
0.002031250,-79897
0.002062500,-302435
0.002093750,-382249
0.002125000,-82431
0.002156250,133605
0.002187500,302961
0.002218750,-64160
0.002250000,-119200
0.002281250,-41088
0.002312500,350929
0.002343750,-160537
0.002375000,-406943
0.002406250,-356745
0.002437500,38636
0.002468750,314260
0.002500000,230455
0.002531250,179177
0.002562500,-6649
0.002593750,-471625
0.002625000,-631709
0.002656250,-389266
0.002687500,6028
0.002718750,-232055
0.002750000,-345262
0.002781250,-127768
0.002812500,-90696
0.002843750,-113257
0.002875000,385794
0.002906250,811528
0.002937500,684709
0.002968750,548458
0.003000000,852351
0.003031250,462090
0.003062500,170296
0.003093750,661799
0.003125000,661457
0.003156250,838138
0.003187500,315771
0.003218750,131396
0.003250000,102949
0.003281250,408424
0.003312500,673475
0.003343750,178107
0.003375000,-298205
0.003406250,-250047
0.003437500,198579
0.003468750,491221
0.003500000,224016
0.003531250,93283
0.003562500,-75561
0.003593750,43424
0.003625000,265336
0.003656250,550581
0.003687500,361441
0.003718750,-82843
0.003750000,-541980
0.003781250,-455892
0.003812500,-5247
0.003843750,85252
0.003875000,378048
0.003906250,317375
0.003937500,7991
0.003968750,-153475
0.004000000,223785
0.004031250,567800
0.004062500,303055
0.004093750,3703
0.004125000,166102
0.004156250,78395
0.004187500,-175575
0.004218750,-545563
0.004250000,-666688
0.004281250,-611608
0.004312500,-115372
0.004343750,430222
0.004375000,328896
0.004406250,-6689
0.004437500,-380774
0.004468750,-712897
0.004500000,-931698
0.004531250,-208705
0.004562500,326699
0.004593750,330204
0.004625000,-276233
0.004656250,-447089
0.004687500,-469094
0.004718750,-623959
0.004750000,-367042
0.004781250,-17205
0.004812500,-237294
0.004843750,-91505
