time,value
0.000000000,-257075
0.000031250,62981
0.000062500,164028
0.000093750,-382302
0.000125000,104746
0.000156250,-45941
0.000187500,-207926
0.000218750,-249806
0.000250000,217280
0.000281250,-216905
0.000312500,-112018
0.000343750,-13386
0.000375000,24617
0.000406250,-172814
0.000437500,87488
0.000468750,54699
0.000500000,-44716
0.000531250,-12288
0.000562500,-28849
0.000593750,-76211
0.000625000,-99478
0.000656250,-52420
0.000687500,37164
0.000718750,-158979
0.000750000,-120716
0.000781250,-14735
0.000812500,-3065
0.000843750,-209192
0.000875000,8992
0.000906250,-40966
0.000937500,-101791
0.000968750,-103907
0.001000000,-23496
0.001031250,-7493
0.001062500,-171544
0.001093750,44258
0.001125000,-32906
0.001156250,-108321
0.001187500,217171
0.001218750,-29972
0.001250000,-73044
0.001281250,38709
0.001312500,75367
0.001343750,-160338
0.001375000,14511
0.001406250,82327
0.001437500,65081
0.001468750,-18264
0.001500000,257959
0.001531250,199150
0.001562500,108179
0.001593750,218067
0.001625000,250533
0.001656250,113729
0.001687500,199910
0.001718750,292648
0.001750000,231159
0.001781250,164271
0.001812500,234503
0.001843750,318282
0.001875000,164877
0.001906250,197493
0.001937500,305403
0.001968750,189945
0.002000000,144875
0.002031250,252563
0.002062500,163062
0.002093750,195027
0.002125000,207373
0.002156250,214022
0.002187500,178723
0.002218750,274492
0.002250000,89048
0.002281250,159775
0.002312500,274681
0.002343750,123204
0.002375000,100049
0.002406250,273936
0.002437500,2861
0.002468750,-45634
0.002500000,85767
0.002531250,-35906
0.002562500,-4155
0.002593750,-17649
0.002625000,-1621
0.002656250,2310
0.002687500,-91306
0.002718750,7692
0.002750000,-135879
0.002781250,-118481
0.002812500,-7205
0.002843750,-200718
0.002875000,-231266
0.002906250,-157133
0.002937500,-242543
0.002968750,-166868
0.003000000,-259423
0.003031250,-169307
0.003062500,-310877
0.003093750,-307012
0.003125000,-219170
0.003156250,-330321
0.003187500,-238887
0.003218750,-252472
0.003250000,-262808
0.003281250,-212160
0.003312500,-272461
0.003343750,-210337
0.003375000,-142326
0.003406250,-310512
0.003437500,-76884
0.003468750,-192526
0.003500000,-226046
0.003531250,-170807
0.003562500,-165138
0.003593750,-111419
0.003625000,-161902
0.003656250,-203471
0.003687500,-110402
0.003718750,-121348
0.003750000,-147691
0.003781250,-20066
0.003812500,-22633
0.003843750,-164007
0.003875000,8865
0.003906250,317
0.003937500,-130637
0.003968750,83623
0.004000000,64872
0.004031250,-33524
0.004062500,214702
0.004093750,125100
0.004125000,-18310
0.004156250,189059
0.004187500,161003
0.004218750,87678
0.004250000,129920
0.004281250,97551
0.004312500,98730
0.004343750,107260
0.004375000,146413
0.004406250,-25172
0.004437500,159854
0.004468750,52291
0.004500000,-44260
0.004531250,326263
0.004562500,-77955
0.004593750,244255
0.004625000,246561
0.004656250,15550
0.004687500,267697
0.004718750,88753
0.004750000,144024
0.004781250,41335
0.004812500,117177
0.004843750,91915
0.004875000,37148
0.004906250,120073
0.004937500,27158
0.004968750,194276
0.005000000,47622
0.005031250,58873
0.005062500,179464
0.005093750,-54565
0.005125000,168917
0.005156250,-59462
0.005187500,306677
0.005218750,34878
0.005250000,190070
0.005281250,129602
0.005312500,328845
0.005343750,-37282
0.005375000,212685
0.005406250,329088
0.005437500,-19476
0.005468750,213604
0.005500000,170739
0.005531250,-21970
0.005562500,64448
0.005593750,23929
0.005625000,156171
0.005656250,-115603
0.005687500,-118540
0.005718750,215187
0.005750000,-258369
0.005781250,-136513
0.005812500,59917
0.005843750,-174598
0.005875000,-234206
0.005906250,-121460
0.005937500,-194573
0.005968750,-279049
0.006000000,-177846
0.006031250,-75642
0.006062500,-434895
0.006093750,-127457
0.006125000,-168615
0.006156250,-457638
0.006187500,-295937
0.006218750,-226837
0.006250000,-424071
0.006281250,-325000
0.006312500,-139387
0.006343750,-469101
0.006375000,-215163
0.006406250,-41538
0.006437500,-500431
0.006468750,-10506
0.006500000,-206853
0.006531250,-286079
0.006562500,29467
0.006593750,-182420
0.006625000,-182615
0.006656250,-86313
0.006687500,-93780
0.006718750,-115741
0.006750000,-189477
0.006781250,2013
0.006812500,-167236
0.006843750,-96462
0.006875000,39419
0.006906250,-212380
0.006937500,198763
0.006968750,-97318
0.007000000,-144093
0.007031250,258436
0.007062500,-158494
0.007093750,-38462
0.007125000,306754
0.007156250,-77540
0.007187500,116409
0.007218750,9705
0.007250000,274244
0.007281250,-98451
0.007312500,29225
0.007343750,339273
0.007375000,-258136
0.007406250,229467
0.007437500,-59713
0.007468750,83860
0.007500000,80512
0.007531250,53971
0.007562500,167694
0.007593750,45986
0.007625000,222213
0.007656250,92805
0.007687500,153599
0.007718750,314944
0.007750000,111621
0.007781250,168290
0.007812500,494459
0.007843750,20385
0.007875000,112743
0.007906250,488386
0.007937500,25557
0.007968750,215357
0.008000000,124065
0.008031250,161362
0.008062500,243310
0.008093750,159390
0.008125000,48171
0.008156250,119377
0.008187500,190048
0.008218750,-105169
0.008250000,-24359
0.008281250,55658
0.008312500,51629
0.008343750,-263163
0.008375000,124264
0.008406250,-29515
0.008437500,-351609
0.008468750,152040
0.008500000,-281009
0.008531250,-377506
0.008562500,100592
0.008593750,-356398
0.008625000,-216860
0.008656250,-62205
0.008687500,-229188
0.008718750,-270930
0.008750000,-168372
0.008781250,-42619
0.008812500,-298214
0.008843750,-40997
0.008875000,55779
0.008906250,-376290
0.008937500,-54666
0.008968750,153361
0.009000000,-384017
0.009031250,50087
0.009062500,30780
0.009093750,-254637
0.009125000,80748
0.009156250,-130076
0.009187500,-64154
0.009218750,68162
0.009250000,-225358
0.009281250,-88761
0.009312500,-63378
0.009343750,-70047
0.009375000,-126384
0.009406250,-1792
0.009437500,14468
0.009468750,-143591
0.009500000,151960
0.009531250,-37858
0.009562500,6352
0.009593750,83302
0.009625000,144610
0.009656250,-80375
0.009687500,156607
0.009718750,204102
0.009750000,78790
0.009781250,72505
0.009812500,370504
0.009843750,-11891
0.009875000,56355
0.009906250,238923
0.009937500,31265
0.009968750,13666
0.010000000,365605
0.010031250,40141
0.010062500,118632
0.010093750,174812
0.010125000,216616
0.010156250,98661
0.010187500,240604
0.010218750,176424
0.010250000,258113
0.010281250,169264
0.010312500,272131
0.010343750,158252
0.010375000,154114
0.010406250,382703
0.010437500,187296
0.010468750,65924
0.010500000,375941
0.010531250,50867
0.010562500,-19384
0.010593750,384470
0.010625000,-148951
0.010656250,234793
0.010687500,90124
