time,value
0.000000000,65400
0.000031250,185835
0.000062500,77573
0.000093750,122817
0.000125000,78731
0.000156250,-89434
0.000187500,176669
0.000218750,9787
0.000250000,-153806
0.000281250,9919
0.000312500,114152
0.000343750,95490
0.000375000,-82440
0.000406250,296476
0.000437500,52660
0.000468750,189361
0.000500000,184001
0.000531250,-74957
0.000562500,490770
0.000593750,-116609
0.000625000,-5399
0.000656250,281107
0.000687500,46453
0.000718750,119032
0.000750000,155368
0.000781250,203851
0.000812500,229031
0.000843750,-45044
0.000875000,312532
0.000906250,93225
0.000937500,226073
0.000968750,234164
0.001000000,183493
0.001031250,253742
0.001062500,207237
0.001093750,217440
0.001125000,293622
0.001156250,165470
0.001187500,227299
0.001218750,172659
0.001250000,160173
0.001281250,150381
0.001312500,153798
0.001343750,164463
0.001375000,256884
0.001406250,134342
0.001437500,137248
0.001468750,134728
0.001500000,91016
0.001531250,83620
0.001562500,-5495
0.001593750,15925
0.001625000,-77903
0.001656250,-96024
0.001687500,-124588
0.001718750,-107416
0.001750000,-125164
0.001781250,-142581
0.001812500,-174300
0.001843750,-180894
0.001875000,-157798
0.001906250,-268505
0.001937500,-203382
0.001968750,-177261
0.002000000,-197506
0.002031250,-243666
0.002062500,-200500
0.002093750,-199720
0.002125000,-187150
0.002156250,-165399
0.002187500,-243492
0.002218750,-193957
0.002250000,-184182
0.002281250,-211363
0.002312500,-209635
0.002343750,-146914
0.002375000,-160757
0.002406250,-157882
0.002437500,-79036
0.002468750,-109450
0.002500000,-111264
0.002531250,-15833
0.002562500,-87959
0.002593750,-100985
0.002625000,-58204
0.002656250,-105752
0.002687500,-41993
0.002718750,-131033
0.002750000,-40415
0.002781250,-61350
0.002812500,-104082
0.002843750,-56210
0.002875000,-92642
0.002906250,-54997
0.002937500,-78503
0.002968750,-86692
0.003000000,-18630
0.003031250,-42037
0.003062500,-11067
0.003093750,-140446
0.003125000,-20099
0.003156250,-96662
0.003187500,-217528
0.003218750,-65265
0.003250000,-82746
0.003281250,-47114
0.003312500,-69133
0.003343750,-34206
0.003375000,-27315
0.003406250,-9458
0.003437500,7835
0.003468750,38261
0.003500000,26833
0.003531250,52420
0.003562500,10064
0.003593750,35685
0.003625000,27086
0.003656250,-12173
0.003687500,16918
0.003718750,17325
0.003750000,-1506
0.003781250,83993
0.003812500,-506
0.003843750,48458
0.003875000,33788
0.003906250,-36981
0.003937500,3584
0.003968750,18761
0.004000000,-8562
0.004031250,-53034
0.004062500,-68532
0.004093750,-61315
0.004125000,-78858
0.004156250,-121859
0.004187500,-99671
0.004218750,-138768
0.004250000,-146342
0.004281250,-162029
0.004312500,-135185
0.004343750,-126183
0.004375000,-170683
0.004406250,-197055
0.004437500,-183607
0.004468750,-243873
0.004500000,-236300
0.004531250,-194904
0.004562500,-177122
0.004593750,-153743
0.004625000,-153517
0.004656250,-130856
0.004687500,-134477
0.004718750,-71055
0.004750000,-24308
0.004781250,-17835
0.004812500,6888
0.004843750,48517
0.004875000,66699
0.004906250,74968
0.004937500,153492
0.004968750,205005
0.005000000,224903
0.005031250,249971
0.005062500,242001
0.005093750,281188
0.005125000,311131
0.005156250,325113
0.005187500,348878
0.005218750,374688
0.005250000,365943
0.005281250,333989
0.005312500,356328
0.005343750,356250
0.005375000,374010
0.005406250,356532
0.005437500,329107
0.005468750,325951
0.005500000,283089
0.005531250,323970
0.005562500,345289
0.005593750,313421
0.005625000,292581
0.005656250,261055
0.005687500,232179
0.005718750,198521
0.005750000,219959
0.005781250,231023
0.005812500,191195
0.005843750,162339
0.005875000,137852
0.005906250,84475
0.005937500,30942
0.005968750,10149
0.006000000,6167
0.006031250,11136
0.006062500,-33127
0.006093750,-46882
0.006125000,-36596
0.006156250,-27594
0.006187500,-43762
0.006218750,-66843
0.006250000,-73657
0.006281250,-117213
0.006312500,-133200
0.006343750,-114212
0.006375000,-92388
0.006406250,-92081
0.006437500,-118351
0.006468750,-143208
0.006500000,-179123
0.006531250,-223010
0.006562500,-241973
0.006593750,-245557
0.006625000,-243814
0.006656250,-270411
0.006687500,-276318
0.006718750,-283566
0.006750000,-319988
0.006781250,-317575
0.006812500,-286897
0.006843750,-302609
0.006875000,-358804
0.006906250,-358564
0.006937500,-346831
0.006968750,-366731
0.007000000,-387635
0.007031250,-390608
0.007062500,-396353
0.007093750,-430364
0.007125000,-475769
0.007156250,-469263
0.007187500,-468508
0.007218750,-490045
0.007250000,-502539
0.007281250,-504962
0.007312500,-452200
0.007343750,-457810
0.007375000,-437415
0.007406250,-368429
0.007437500,-378477
0.007468750,-353021
0.007500000,-309319
0.007531250,-315664
0.007562500,-300125
0.007593750,-258838
0.007625000,-217862
0.007656250,-238626
0.007687500,-260454
0.007718750,-171770
0.007750000,-179224
0.007781250,-158523
0.007812500,-102834
0.007843750,-145728
0.007875000,-79201
0.007906250,-83572
0.007937500,-72045
0.007968750,16975
0.008000000,-10824
0.008031250,43783
0.008062500,44911
0.008093750,45334
0.008125000,49780
0.008156250,12478
0.008187500,35586
0.008218750,-20615
0.008250000,2645
0.008281250,94056
0.008312500,147374
0.008343750,186370
0.008375000,348479
0.008406250,415776
0.008437500,384557
0.008468750,516765
0.008500000,361278
0.008531250,590486
0.008562500,484484
0.008593750,390668
0.008625000,597025
0.008656250,627378
0.008687500,424739
0.008718750,706103
0.008750000,620343
0.008781250,659276
0.008812500,722974
0.008843750,581309
0.008875000,844300
0.008906250,750536
0.008937500,688805
0.008968750,944170
0.009000000,817635
0.009031250,912656
0.009062500,849896
0.009093750,878463
0.009125000,950375
0.009156250,752941
0.009187500,821770
0.009218750,847580
0.009250000,697612
0.009281250,716791
0.009312500,662178
0.009343750,680773
0.009375000,586555
0.009406250,521571
0.009437500,531610
0.009468750,457943
0.009500000,325614
0.009531250,216365
0.009562500,199024
0.009593750,62204
0.009625000,32240
0.009656250,-59616
0.009687500,-76129
0.009718750,-174220
0.009750000,-266627
0.009781250,-265721
0.009812500,-347131
0.009843750,-403887
0.009875000,-504952
0.009906250,-488372
0.009937500,-492779
0.009968750,-575229
0.010000000,-557025
0.010031250,-520553
0.010062500,-530559
0.010093750,-562130
0.010125000,-601069
0.010156250,-597476
0.010187500,-644669
0.010218750,-711488
0.010250000,-641014
0.010281250,-694542
0.010312500,-711836
0.010343750,-708415
0.010375000,-724724
0.010406250,-732517
0.010437500,-786940
0.010468750,-775281
0.010500000,-733709
0.010531250,-755614
0.010562500,-750137
0.010593750,-714703
0.010625000,-693202
0.010656250,-672753
0.010687500,-678694
0.010718750,-622970
0.010750000,-606570
0.010781250,-654251
0.010812500,-636717
0.010843750,-611760
0.010875000,-618652
0.010906250,-628119
0.010937500,-657221
0.010968750,-622006
0.011000000,-590471
0.011031250,-584984
0.011062500,-517656
0.011093750,-503720
0.011125000,-479092
0.011156250,-473314
0.011187500,-451311
0.011218750,-431614
0.011250000,-436088
0.011281250,-385057
0.011312500,-349504
0.011343750,-315102
0.011375000,-270594
0.011406250,-221863
0.011437500,-135350
0.011468750,-91702
0.011500000,-54981
0.011531250,24315
0.011562500,70362
0.011593750,114652
0.011625000,226240
0.011656250,272165
0.011687500,373941
0.011718750,451091
0.011750000,483448
0.011781250,574756
0.011812500,592169
0.011843750,633223
0.011875000,697206
0.011906250,717595
0.011937500,786338
0.011968750,828704
0.012000000,858581
0.012031250,948909
0.012062500,975759
0.012093750,1082912
0.012125000,1186948
0.012156250,1233683
0.012187500,1297772
0.012218750,1304786
0.012250000,1311378
0.012281250,1332218
0.012312500,1275062
0.012343750,1290208
0.012375000,1273644
0.012406250,1261586
0.012437500,1285526
0.012468750,1276933
0.012500000,1275581
0.012531250,1271019
0.012562500,1241147
0.012593750,1186018
0.012625000,1136532
0.012656250,1078534
0.012687500,1068212
0.012718750,1034588
0.012750000,1012008
0.012781250,1000954
0.012812500,950112
0.012843750,937862
0.012875000,891732
0.012906250,851057
0.012937500,808222
0.012968750,718720
0.013000000,694415
0.013031250,660298
0.013062500,636997
0.013093750,627126
0.013125000,592296
0.013156250,569322
0.013187500,529248
0.013218750,441693
0.013250000,375798
0.013281250,300753
0.013312500,214961
0.013343750,155490
0.013375000,94584
0.013406250,38653
0.013437500,-22429
0.013468750,-88972
0.013500000,-153807
0.013531250,-230235
0.013562500,-308742
0.013593750,-395788
0.013625000,-490514
0.013656250,-557868
0.013687500,-652162
0.013718750,-723090
0.013750000,-769530
0.013781250,-857348
0.013812500,-942989
0.013843750,-993932
0.013875000,-1045219
0.013906250,-1122884
0.013937500,-1184218
0.013968750,-1213676
0.014000000,-1264929
0.014031250,-1278694
0.014062500,-1298677
0.014093750,-1319494
0.014125000,-1307858
0.014156250,-1309035
0.014187500,-1326269
0.014218750,-1323084
0.014250000,-1328391
0.014281250,-1314920
0.014312500,-1295753
0.014343750,-1252433
0.014375000,-1180547
0.014406250,-1119405
0.014437500,-1054186
0.014468750,-1016979
0.014500000,-959180
0.014531250,-911577
0.014562500,-881531
0.014593750,-798583
0.014625000,-766697
0.014656250,-712162
0.014687500,-649989
0.014718750,-599247
0.014750000,-521562
0.014781250,-464187
0.014812500,-407498
0.014843750,-351099
0.014875000,-311529
0.014906250,-256398
0.014937500,-189579
0.014968750,-137387
0.015000000,-75987
0.015031250,-6584
0.015062500,59095
0.015093750,104338
0.015125000,158925
0.015156250,203027
0.015187500,223573
0.015218750,244590
0.015250000,246860
0.015281250,274855
0.015312500,308532
0.015343750,312867
0.015375000,331934
0.015406250,353231
0.015437500,381051
0.015468750,380794
0.015500000,381632
0.015531250,385688
0.015562500,398506
0.015593750,411092
0.015625000,480985
0.015656250,554740
0.015687500,583067
0.015718750,627958
0.015750000,682352
0.015781250,707271
0.015812500,706744
0.015843750,717977
0.015875000,731103
0.015906250,762641
0.015937500,793904
0.015968750,838696
0.016000000,893626
0.016031250,922792
0.016062500,926448
0.016093750,905633
0.016125000,962069
0.016156250,955170
0.016187500,885968
0.016218750,894259
0.016250000,872592
0.016281250,786561
0.016312500,750184
0.016343750,757798
0.016375000,724028
0.016406250,625627
0.016437500,581841
0.016468750,547469
0.016500000,477257
0.016531250,437777
0.016562500,388279
0.016593750,307281
0.016625000,265406
0.016656250,218611
0.016687500,155644
0.016718750,100008
0.016750000,54543
0.016781250,-41178
0.016812500,-119862
0.016843750,-136127
0.016875000,-166110
0.016906250,-239403
0.016937500,-283098
0.016968750,-305376
0.017000000,-369979
0.017031250,-370880
0.017062500,-397802
0.017093750,-415577
0.017125000,-458965
0.017156250,-533887
0.017187500,-601477
0.017218750,-606779
0.017250000,-620447
0.017281250,-664771
0.017312500,-680732
0.017343750,-699044
0.017375000,-727149
0.017406250,-735629
0.017437500,-755807
0.017468750,-756314
0.017500000,-754919
0.017531250,-810790
0.017562500,-849378
0.017593750,-851840
0.017625000,-840698
0.017656250,-840617
0.017687500,-878364
0.017718750,-881233
0.017750000,-870434
0.017781250,-892012
0.017812500,-880365
0.017843750,-860753
0.017875000,-865832
0.017906250,-819932
0.017937500,-806589
0.017968750,-810591
0.018000000,-752343
0.018031250,-673295
0.018062500,-619145
0.018093750,-583527
