time,value
0.000000000,-264924
0.000031250,-262705
0.000062500,-233552
0.000093750,-220362
0.000125000,-225558
0.000156250,-211431
0.000187500,-146260
0.000218750,-110597
0.000250000,-72207
0.000281250,-5876
0.000312500,68011
0.000343750,109169
0.000375000,135467
0.000406250,206716
0.000437500,222778
0.000468750,228547
0.000500000,274264
0.000531250,344627
0.000562500,371905
0.000593750,376358
0.000625000,401086
0.000656250,457911
0.000687500,480929
0.000718750,519629
0.000750000,552544
0.000781250,554332
0.000812500,536724
0.000843750,545102
0.000875000,551299
0.000906250,511062
0.000937500,520836
0.000968750,551658
0.001000000,568341
0.001031250,562081
0.001062500,575825
0.001093750,591141
0.001125000,590732
0.001156250,619819
0.001187500,664835
0.001218750,659635
0.001250000,643733
0.001281250,634972
0.001312500,594232
0.001343750,583620
0.001375000,582272
0.001406250,572602
0.001437500,579586
0.001468750,589902
0.001500000,562835
0.001531250,536019
0.001562500,490621
0.001593750,454438
0.001625000,423782
0.001656250,402563
0.001687500,350528
0.001718750,330130
0.001750000,318450
0.001781250,274916
0.001812500,213573
0.001843750,184075
0.001875000,146721
0.001906250,92253
0.001937500,34386
0.001968750,10279
0.002000000,-34588
0.002031250,-121707
0.002062500,-186967
0.002093750,-216926
0.002125000,-235181
0.002156250,-275706
0.002187500,-289505
0.002218750,-311293
0.002250000,-353737
0.002281250,-416253
0.002312500,-457101
0.002343750,-499251
0.002375000,-544562
0.002406250,-563178
0.002437500,-577402
0.002468750,-574205
0.002500000,-559543
0.002531250,-539967
0.002562500,-545605
0.002593750,-541961
0.002625000,-527697
0.002656250,-502284
0.002687500,-524059
0.002718750,-558918
0.002750000,-526495
0.002781250,-474957
0.002812500,-511893
0.002843750,-459476
0.002875000,-421597
0.002906250,-399753
0.002937500,-403091
0.002968750,-383450
0.003000000,-338117
0.003031250,-275951
0.003062500,-224421
0.003093750,-188809
0.003125000,-143775
0.003156250,-101495
0.003187500,-65145
0.003218750,-21337
0.003250000,12404
0.003281250,21410
0.003312500,50011
0.003343750,81873
0.003375000,146664
0.003406250,194671
0.003437500,230192
0.003468750,223218
0.003500000,228109
0.003531250,247406
0.003562500,250450
0.003593750,281140
0.003625000,304919
