time,value
0.000000000,-210614
0.000031250,-253526
0.000062500,-301820
0.000093750,-314539
0.000125000,-286550
0.000156250,-282204
0.000187500,-239280
0.000218750,-171915
0.000250000,-131156
0.000281250,-112767
0.000312500,-93681
0.000343750,-96710
0.000375000,-101198
0.000406250,-95289
0.000437500,-97253
0.000468750,-107855
0.000500000,-97039
0.000531250,-44082
0.000562500,5629
0.000593750,43888
0.000625000,85001
0.000656250,83426
0.000687500,12536
0.000718750,-43324
0.000750000,-87509
0.000781250,-134876
0.000812500,-145215
0.000843750,-90114
0.000875000,16118
0.000906250,75022
0.000937500,99043
0.000968750,115834
0.001000000,98888
0.001031250,63227
0.001062500,21181
0.001093750,-37737
0.001125000,-94930
0.001156250,-89980
0.001187500,-89252
0.001218750,-79529
0.001250000,-38828
0.001281250,-4189
0.001312500,3305
0.001343750,11990
0.001375000,-834
0.001406250,-23339
0.001437500,-58861
0.001468750,-104276
0.001500000,-145016
0.001531250,-179644
0.001562500,-204513
0.001593750,-183379
0.001625000,-149252
0.001656250,-131638
0.001687500,-112096
0.001718750,-102278
0.001750000,-103442
0.001781250,-135060
0.001812500,-189348
0.001843750,-223026
0.001875000,-230678
0.001906250,-244021
0.001937500,-252146
0.001968750,-254927
0.002000000,-243455
0.002031250,-253084
0.002062500,-276511
0.002093750,-262664
0.002125000,-261058
0.002156250,-297944
0.002187500,-332360
0.002218750,-355791
0.002250000,-378149
0.002281250,-370525
0.002312500,-330591
0.002343750,-300334
0.002375000,-270480
0.002406250,-226587
0.002437500,-182093
0.002468750,-146185
0.002500000,-100287
0.002531250,-70964
0.002562500,-51917
0.002593750,-30141
0.002625000,5777
0.002656250,42094
0.002687500,82526
0.002718750,144507
0.002750000,173045
0.002781250,167779
0.002812500,174775
0.002843750,178729
0.002875000,175498
0.002906250,172780
0.002937500,192413
0.002968750,211564
0.003000000,230660
0.003031250,259421
0.003062500,273394
0.003093750,278592
0.003125000,306279
0.003156250,307274
0.003187500,321155
0.003218750,337778
0.003250000,338950
0.003281250,342880
0.003312500,370506
0.003343750,386986
0.003375000,409261
0.003406250,442189
0.003437500,475303
0.003468750,485807
0.003500000,475664
0.003531250,465904
0.003562500,459750
0.003593750,480470
0.003625000,512187
0.003656250,553337
0.003687500,610355
0.003718750,660517
0.003750000,702609
0.003781250,733830
0.003812500,754004
0.003843750,746195
0.003875000,713842
0.003906250,719238
0.003937500,717122
0.003968750,667595
0.004000000,608219
0.004031250,616774
0.004062500,604489
0.004093750,564706
0.004125000,538190
0.004156250,531283
0.004187500,499635
0.004218750,417525
0.004250000,358530
0.004281250,335907
0.004312500,306599
0.004343750,265999
0.004375000,280049
0.004406250,320602
0.004437500,316272
0.004468750,310320
0.004500000,300231
0.004531250,256715
0.004562500,196007
0.004593750,173646
0.004625000,168365
0.004656250,149753
0.004687500,155668
0.004718750,198740
0.004750000,208915
0.004781250,183391
0.004812500,195871
0.004843750,212125
0.004875000,164221
0.004906250,118669
0.004937500,102526
0.004968750,47963
0.005000000,-17107
0.005031250,-48609
0.005062500,-63986
0.005093750,-88509
0.005125000,-71238
0.005156250,-38948
0.005187500,-70552
0.005218750,-141170
0.005250000,-211839
0.005281250,-268569
0.005312500,-361923
0.005343750,-426569
0.005375000,-452849
0.005406250,-497354
0.005437500,-533883
0.005468750,-524171
0.005500000,-509688
0.005531250,-521347
0.005562500,-516572
0.005593750,-500667
0.005625000,-552552
0.005656250,-647945
0.005687500,-704598
0.005718750,-740130
0.005750000,-771694
0.005781250,-798556
0.005812500,-777015
0.005843750,-727789
0.005875000,-692865
0.005906250,-623585
0.005937500,-606195
0.005968750,-641649
0.006000000,-634519
0.006031250,-572245
0.006062500,-529009
0.006093750,-489185
0.006125000,-405574
0.006156250,-364508
0.006187500,-389208
0.006218750,-351565
0.006250000,-307687
0.006281250,-307089
0.006312500,-266201
0.006343750,-171586
0.006375000,-134884
0.006406250,-151047
0.006437500,-114058
0.006468750,-49792
0.006500000,-56178
0.006531250,-63770
0.006562500,-20528
0.006593750,-10820
0.006625000,-15364
0.006656250,39513
0.006687500,128189
0.006718750,117827
0.006750000,68441
0.006781250,18903
0.006812500,-73410
0.006843750,-194266
0.006875000,-258498
0.006906250,-262645
0.006937500,-259688
0.006968750,-255872
0.007000000,-254257
0.007031250,-270958
0.007062500,-271227
0.007093750,-243094
0.007125000,-238091
0.007156250,-237363
0.007187500,-170203
0.007218750,-119810
0.007250000,-141090
0.007281250,-130448
0.007312500,-71084
0.007343750,1123
0.007375000,71840
0.007406250,131924
0.007437500,154729
0.007468750,186160
0.007500000,194177
0.007531250,179673
0.007562500,136721
0.007593750,61911
0.007625000,-21731
0.007656250,-84636
0.007687500,-51507
0.007718750,56613
0.007750000,138978
0.007781250,174329
0.007812500,190483
0.007843750,153368
0.007875000,72845
0.007906250,3089
0.007937500,-36011
0.007968750,-60015
0.008000000,-67531
0.008031250,-50211
0.008062500,-22022
0.008093750,26877
0.008125000,53170
0.008156250,68624
0.008187500,45126
0.008218750,-2897
0.008250000,-34075
0.008281250,-76058
0.008312500,-121203
0.008343750,-108847
0.008375000,-90347
0.008406250,-75511
0.008437500,-16751
0.008468750,53475
0.008500000,128670
0.008531250,207323
0.008562500,261237
0.008593750,243595
0.008625000,198767
0.008656250,172486
0.008687500,145275
0.008718750,146167
0.008750000,195911
0.008781250,279867
0.008812500,352674
0.008843750,420417
0.008875000,491962
0.008906250,537601
0.008937500,569804
0.008968750,579742
0.009000000,582548
0.009031250,539388
0.009062500,470741
0.009093750,404883
0.009125000,373082
0.009156250,385828
0.009187500,433875
0.009218750,477828
0.009250000,473550
0.009281250,444057
0.009312500,391858
0.009343750,332427
0.009375000,289448
0.009406250,284355
0.009437500,305337
0.009468750,351580
0.009500000,397374
0.009531250,449809
0.009562500,474332
0.009593750,452721
0.009625000,409827
0.009656250,372807
0.009687500,345662
0.009718750,330581
0.009750000,324000
0.009781250,311077
0.009812500,291064
0.009843750,210461
0.009875000,122425
0.009906250,80337
0.009937500,55165
0.009968750,29376
0.010000000,-1991
0.010031250,-53894
0.010062500,-117367
0.010093750,-111338
0.010125000,-82691
0.010156250,-79647
0.010187500,-65343
0.010218750,-31898
0.010250000,-33973
0.010281250,-107204
0.010312500,-155891
0.010343750,-184545
0.010375000,-213915
0.010406250,-237156
0.010437500,-253683
0.010468750,-273106
0.010500000,-302440
0.010531250,-360405
0.010562500,-424525
0.010593750,-448436
0.010625000,-490059
0.010656250,-559169
0.010687500,-620015
0.010718750,-674552
0.010750000,-724342
0.010781250,-761967
0.010812500,-762706
0.010843750,-744607
0.010875000,-724498
0.010906250,-678645
0.010937500,-670068
0.010968750,-709438
0.011000000,-755932
0.011031250,-779167
0.011062500,-800005
0.011093750,-809440
0.011125000,-764358
0.011156250,-681356
0.011187500,-623159
0.011218750,-624321
0.011250000,-631409
0.011281250,-626858
0.011312500,-607652
0.011343750,-586622
0.011375000,-546338
0.011406250,-517184
0.011437500,-524058
0.011468750,-529249
0.011500000,-518065
0.011531250,-507186
0.011562500,-462103
0.011593750,-381549
0.011625000,-306914
0.011656250,-264612
0.011687500,-236214
0.011718750,-212110
0.011750000,-202305
0.011781250,-174363
0.011812500,-109739
0.011843750,-3140
0.011875000,96751
0.011906250,176691
0.011937500,247936
0.011968750,269230
0.012000000,337585
0.012031250,385234
0.012062500,432893
0.012093750,498360
0.012125000,500570
0.012156250,496811
0.012187500,452398
0.012218750,405712
0.012250000,395452
0.012281250,457677
0.012312500,543093
0.012343750,701206
0.012375000,790760
0.012406250,777898
0.012437500,756819
0.012468750,743615
0.012500000,693376
0.012531250,667922
0.012562500,702250
0.012593750,718336
0.012625000,772739
0.012656250,782392
0.012687500,758136
0.012718750,758891
0.012750000,711097
0.012781250,664401
0.012812500,655447
0.012843750,621210
0.012875000,532861
0.012906250,481454
0.012937500,457983
0.012968750,411148
0.013000000,380702
0.013031250,345821
0.013062500,337356
0.013093750,358332
0.013125000,335079
0.013156250,283488
0.013187500,236717
0.013218750,183758
0.013250000,164141
0.013281250,158205
0.013312500,157611
0.013343750,142276
0.013375000,129506
0.013406250,117564
0.013437500,95052
0.013468750,65599
0.013500000,14802
0.013531250,7113
0.013562500,-26160
0.013593750,-108611
0.013625000,-174542
0.013656250,-222079
0.013687500,-276632
0.013718750,-286335
0.013750000,-252365
0.013781250,-222165
